Entity,Definition,Images
Bleach,Bleach is the generic name for any chemical product that is used industrially or domestically to remove colour (whitening) from fabric or fiber or to clean or to remove stains in a process called bleaching.,"['https://upload.wikimedia.org/wikipedia/commons/d/d3/Clorox_Bleach_products.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Old_method_of_Bleaching_Figure_20_Appleton_1884.tif']"
Chloride anion,Not found on Wikipedia,['Image not found']
Malta,"Malta ( (listen) MOL-tə, UK also  MAWL-tə, Maltese: [ˈmɐltɐ]), officially the Republic of Malta (Maltese: Repubblika ta' Malta [rɛˈpʊbːlɪkɐ tɐ ˈmɐltɐ]), is an island country in the Mediterranean Sea.","['https://upload.wikimedia.org/wikipedia/commons/9/95/%27Still_Life_of_Pomegranates%2C_Peaches%2C_Apples_and_other_Fruit%27_by_Francesco_Noletti.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/047.Freeport.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/9H-AEP_A320_Air_Malta_%2814806272801%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Agreement_on_the_European_Economic_Area.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg']"
Chemical combustion,Not found on Wikipedia,['Image not found']
Reproducer,Not found on Wikipedia,['Image not found']
Black and White,Black and White may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Medium,Medium may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Activity metal,Not found on Wikipedia,['Image not found']
Sour milk,Not found on Wikipedia,['Image not found']
Ray diagram,Not found on Wikipedia,['Image not found']
How do OUR ACTIVITIES AFFECT THE ENVIRONMENT?,Not found on Wikipedia,['Image not found']
Plus sign,Not found on Wikipedia,['Image not found']
Error,"An error (from the Latin error, meaning ""wandering"") is an action which is inaccurate or incorrect.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/Judas_Bible2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Pending-protection-shackle.svg']"
Hydrogenation,"Hydrogenation is a chemical reaction between molecular hydrogen (H2) and another compound or element, usually in the presence of a catalyst such as nickel, palladium or platinum.","['https://upload.wikimedia.org/wikipedia/commons/f/f8/%28S%29-iPr-PHOX.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/87/BaseCatalyzedKetoneHydrogenation.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/CarvoneH2.png', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Crabtree.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Cyclooctadiene-rhodium-chloride-dimer-2D-skeletal.png']"
Removal of unwanted pregnancy,Not found on Wikipedia,['Image not found']
Water droplets,Not found on Wikipedia,['Image not found']
Ozone,Ozone () (or trioxygen) is an inorganic molecule with the chemical formula O3.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Air_pollution3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/46/Alder_showing_ozone_discolouration.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Atmospheric_ozone.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Buckminsterfullerene-perspective-3D-balls.png']"
Sense,"A sense is a biological system used by an organism for sensation, the process of gathering information about the world through the detection of stimuli.","['https://upload.wikimedia.org/wikipedia/commons/6/65/1668_G%C3%A9rard_de_Lairesse_-_Allegory_of_the_Five_Senses.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Colours of India,Not found on Wikipedia,['Image not found']
Tyndall effect,The Tyndall effect is light scattering by particles in a colloid or in a very fine suspension.,"['https://upload.wikimedia.org/wikipedia/commons/6/6c/Internal_Pantheon_Light.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Iris_close-up.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/Koloidn%C3%AD_povoha_%C5%BEelatiny.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Lunar_Laser_McDonald_Observatory.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Lyubertsy%2C_A._A._Skochinsky_Mining_Institute_-_interior_%2816781901395%29.jpg']"
Bloomery,A bloomery is a type of metallurgical furnace once used widely for smelting iron from its oxides.,"['https://upload.wikimedia.org/wikipedia/commons/a/ac/Bas_fourneau.png', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Bloomery_Iron_Furnace_Bloomery_WV_2013_09_03_06.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Fotothek_df_n-08_0000320.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Iron_bloom.jpg']"
Thermostat,A thermostat is a regulating device component which senses the temperature of a physical system and performs actions so that the system's temperature is maintained near a desired  setpoint.,"['https://upload.wikimedia.org/wikipedia/commons/7/76/Carthermostat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Crystal_energy.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Electronic_Thermostat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Honeywell_round_thermostat.jpg']"
Plasmodium,Plasmodium is a genus of unicellular eukaryotes that are obligate parasites of vertebrates and insects.,"['https://upload.wikimedia.org/wikipedia/commons/5/5a/Anolis_carolinensis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Anopheles_stephensi.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Culex_malariager_in_Dominican_amber.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Life_Cycle_of_the_Malaria_Parasite.jpg']"
Order of reactivity,Not found on Wikipedia,['Image not found']
Guitar,The guitar is a fretted musical instrument that typically has six strings.,"['https://upload.wikimedia.org/wikipedia/commons/e/e9/Acoustic_guitar_parts.png', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ashton_ABG.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a0/Bernd_Voss_-_Copito_Blues_guitar.ogv', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Chris_Squire%2C_2003_%281%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Yeast,"Yeasts are eukaryotic, single-celled microorganisms classified as members of the fungus kingdom.","['https://upload.wikimedia.org/wikipedia/commons/8/83/2009-03-21_Beer_brewing_bubbles.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f5/C_albicans_en.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Candida_Gram_stain.jpg']"
Sky blue,Sky blue is a shade of light blue comparable to that of a clear daytime sky.,"['https://upload.wikimedia.org/wikipedia/commons/8/83/Blue_Grotto%2C_Capri%2C_Italy.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Clouds_Blue_Sky_001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Gtk-dialog-info.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Pending-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/RBG_color_wheel.svg']"
Syringe,"A syringe is a simple reciprocating pump consisting of a plunger (though in modern syringes, it is actually a piston) that fits tightly within a cylindrical tube called a barrel.","['https://upload.wikimedia.org/wikipedia/commons/a/a7/Action_photo_of_nasal_spray_on_a_black_background.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/De_medicina_V00117_00000006.tif', 'https://upload.wikimedia.org/wikipedia/commons/0/00/FlattenedRoundPills.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Glycerin_suppositories.jpg']"
Starch,Starch or amylum is a polymeric carbohydrate consisting of numerous glucose units joined by  α-(1→4)-D glycosidic bonds.,"['https://upload.wikimedia.org/wikipedia/commons/9/94/A_Papuan_woman_extracts_starch_sago_from_the_spongy_center_of_the_palm_stems._%2817821831174%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/A_bottle_and_glass_of_wine.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/AdhesivesForHouseUse006.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Amylopektin_Sessel.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Amylose2.svg']"
Heredity 129 8.2 HEREDITY 8.2 HEREDITY 8.2 HEREDITY,Not found on Wikipedia,['Image not found']
Consumer,"A consumer is a person or a group who intends to order, or uses purchased goods, products, or services primarily for personal, social, family, household and similar needs, who is not directly related to entrepreneurial or business activities.","['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/The_Kodak_Salesman_%281919%29_%2814597240757%29.jpg']"
Dominance,Dominance may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Human reproduction,Human reproduction is sexual reproduction that results in human fertilization to produce a human offspring.,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Biological_life_cycle_of_humans_2.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Da_Vinci_Coition_of_a_Hemisected_Man_and_Woman_Luc_Viatour.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Mice_X_Y_chromosomes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Postpartum_baby2.jpg']"
Reflecting light,Not found on Wikipedia,['Image not found']
Health consequences of sex,Not found on Wikipedia,['Image not found']
Natural rubber,"Rubber, also called India rubber, latex, Amazonian rubber, caucho, or caoutchouc, as initially produced, consists of polymers of the organic compound isoprene, with minor impurities of other organic compounds.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Caoutchouc_naturel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2b/Ceylon_rubber.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Compression_Molding_Machine.jpg']"
Washing machine,"A washing machine (laundry machine, clothes washer, washer, or simply wash) is a home appliance used to wash laundry.","['https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Drum_of_a_washing_machine_%28Bosch_Maxx_WFO_2440%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/EU_washing_machines_label.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/Electric_Rotor_Washer.JPG']"
Cat,The cat (Felis catus) is a domestic species of small carnivorous mammal.,"['https://upload.wikimedia.org/wikipedia/commons/b/b5/1dayoldkitten.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/BIOASTRONAUTICS_RESEARCH_Gov.archives.arc.68700.ogv', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Black_Cat_%287983739954%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Cat03.jpg']"
Gallium,Gallium is a chemical element with the symbol Ga and atomic number 31.,"['https://upload.wikimedia.org/wikipedia/commons/c/c0/6N_Gallium_sealed_in_vacuum_ampoule.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Bauxite_Jamaica_1984.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Blue_LED_and_Reflection.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Crystal-GaN.jpg']"
Fast motion,Not found on Wikipedia,['Image not found']
Directly below,Not found on Wikipedia,['Image not found']
Ontario,Ontario ( (listen) on-TAIR-ee-oh; French: [ɔ̃taʁjo]) is one of the thirteen provinces and territories of Canada.,"['https://upload.wikimedia.org/wikipedia/commons/9/9c/1755_Bellin_Map_of_the_Great_Lakes_-_Geographicus_-_GreatLakes-bellin-1755.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/1855_Colton_Map_of_Upper_Canada_or_Ontario_-_Geographicus_-_Ontario2-colton-1855.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/04/1997_Ontario_license_plate_CAJA%E2%99%94723.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c0/2007_Ontario_Sault_Ste._Marie_Algoma_Steel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/A_new_map_of_Upper_and_Lower_Canada_from_the_latest_authorities_-_1811.jpg']"
Figure,Not found on Wikipedia,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Agricultural acid,Not found on Wikipedia,['Image not found']
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Activity 4.9 Activity 4.9,Not found on Wikipedia,['Image not found']
Inference,"Inferences are steps in reasoning, moving from premises to logical consequences; etymologically, the word infer means to ""carry forward"".","['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Psi2.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Socrates.png', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Text_document_with_red_question_mark.svg']"
9.3 REFRACTION OF LIGHT 9.3 REFRACTION OF LIGHT 9.3 REFRACTION OF LIGHT,Not found on Wikipedia,['Image not found']
B,"B, or b, is the second letter of the Latin-script alphabet, used in the modern English alphabet, the alphabets of other western European languages and others worldwide.","['https://upload.wikimedia.org/wikipedia/commons/b/b0/BSL_letter_B.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/B_cursiva.gif', 'https://upload.wikimedia.org/wikipedia/commons/b/b1/B_morse_code.ogg', 'https://upload.wikimedia.org/wikipedia/commons/b/b2/Beta_uc_lc.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Big-small-B.jpg']"
Opposite of|(that of the Sun,Not found on Wikipedia,['Image not found']
Give-and-take relation,Not found on Wikipedia,['Image not found']
Amount,Not found on Wikipedia,['Image not found']
Posture,Posture or posturing may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
How this happens,Not found on Wikipedia,['Image not found']
Dendrite,"Dendrites (from Greek δένδρον déndron, ""tree""), also dendrons, are branched protoplasmic extensions of a nerve cell that propagate the electrochemical stimulation received from other neural cells to the cell body, or soma, of the neuron from which the dendrites project.","['https://upload.wikimedia.org/wikipedia/commons/9/9e/Anatomy_of_neuron.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Complete_neuron_cell_diagram_en.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Dendrites_of_neural_tissue.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
