entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Watt,UCUM derived unit,Energy,physical quantity,measured physical quantity,"Solution The total energy consumed by the refrigerator in 30 days would be 400 W × 8.0 hour/day × 30 days = 96000 W h = 96 kW h Thus the cost of energy to operate the refrigerator for 30 days is 96 kW h × Rs 3.00 per kW h = Rs 288.00 Rationalised 2023-24  Electricity 193 E X E R C I S E S 1.
"
Wire,material,Electrical resistance and conductance,physical quantity,subclass of,"A piece of wire of resistance R is cut into five equal parts.
"
R′,UCUM derived unit,Electrical resistance and conductance,physical quantity,measured physical quantity,"If the equivalent resistance of this combination is R′, then the ratio R/R′ is  – (a) 1/25 (b) 1/5 (c) 5 (d) 25 2.
"
Electrical power,physical quantity,Electrical network,network,part of,"Which of the following terms does not represent electrical power in a circuit?
"
V2/R 3,"version, edition, or translation",IR2,"version, edition, or translation",follows,"(a) I2R (b) IR2 (c) VI (d) V2/R 3.
"
Watt,UCUM derived unit,Voltage,scalar quantity,measured physical quantity,"An electric bulb is rated 220 V and 100 W.
"
Electrical network,network,Wire,material,uses,"Two conducting wires of the same material and of equal lengths and equal diameters are first connected in series and then parallel in a circuit across the same potential difference.
"
4,natural number,5,natural number,opposite of,"The ratio of heat produced in series and parallel combinations would be – (a) 1:2 (b) 2:1 (c) 1:4 (d) 4:1 5.
"
Voltmeter,measuring instrument,Voltage,scalar quantity,measures,"How is a voltmeter connected in the circuit to measure the potential difference between two points?
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Ohm,UCUM derived unit,Electrical resistance and conductance,physical quantity,measured physical quantity,"A copper wire has diameter 0.5 mm and resistivity of 1.6 × 10–8 Ω m.
"
Ohm,UCUM derived unit,Electrical resistance and conductance,physical quantity,measured physical quantity,"What will be the length of this wire to make its resistance 10 Ω?
"
Diameter,physical quantity,Diameter,physical quantity,calculated from,"How much does the resistance change if the diameter is doubled?
"
5.7,album,6.1,album,followed by,"7.
"
Ampere,UCUM derived unit,Electrical resistance and conductance,physical quantity,measured physical quantity,"The values of current I flowing in a given resistor for the corresponding values of potential difference V across the resistor are given below – I (amperes) 0.5 1.0 2.0 3.0 4.0 V (volts) 1.6 3.4 6.7 10.2 13.2 Plot a graph between V and I and calculate the resistance of that resistor.
"
8.8,album,9.9,album,followed by,"8.
"
Electronvolt,UCUM derived unit,Electric current,flow,measured physical quantity,"When a 12 V battery is connected across an unknown resistor, there is a current of 2.5 mA in the circuit.
"
Electrical resistance and conductance,physical quantity,Resistor,electronic component,calculated from,"Find the value of the resistance of the resistor.
"
Electric battery,assembly,Resistor,electronic component,has parts of the class,"A battery of 9 V is connected in series with resistors of 0.2 Ω, 0.3 Ω, 0.4 Ω , 0.5 Ω and 12 Ω, respectively.
"
Resistor,electronic component,Electric current,flow,physically interacts with,"How much current would flow through the 12 Ω resistor?
"
10.10.10,literary work,Doctor Who,television series,part of the series,"10.
"
220 V,voltage,Voltage,scalar quantity,instance of,"How many 176 Ω resistors (in parallel) are required to carry 5 A on a 220 V line?
"
11.11.11,day,2008 Summer Olympics,Summer Olympic Games,part of,"11.
"
Electrical resistance and conductance,physical quantity,Electrical resistance and conductance,physical quantity,calculated from,"Show how you would connect three resistors, each of resistance 6 Ω, so that the combination has a resistance of (i) 9 Ω, (ii) 4 Ω.
"
12.12.12,day,2008 Summer Olympics,Summer Olympic Games,part of,"12.
"
220V,voltage,Voltage,scalar quantity,subclass of,"Several electric bulbs designed to be used on a 220 V electric supply line, are rated 10 W.
"
Amplitude of current,physical quantity,Electric current,flow,calculated from,"How many lamps can be connected in parallel with each other across the two wires of 220 V line if the maximum allowable current is 5 A?
"
13.13,literary work,Doctor Who,television series,part of the series,"13.
"
220 V,voltage,Voltage,scalar quantity,subclass of,"A hot plate of an electric oven connected to a 220 V line has two resistance coils A and B, each of 24 Ω resistance, which may be used separately, in series, or in parallel.
"
Current,fluid flow,Oceanography,specialty,studied by,"What are the currents in the three cases?
"
14.14,literary work,Doctor Who,television series,part of the series,"14.
"
Resistor,electronic component,Electronic circuit,product,part of,"Compare the power used in the 2 Ω resistor in each of the following circuits: (i) a 6 V battery in series with 1 Ω and 2 Ω resistors, and (ii) a 4 V battery in parallel with 12 Ω and 2 Ω resistors.
"
220 V,voltage,220 V,voltage,followed by,"Two lamps, one rated 100 W at 220 V, and the other 60 W at 220 V, are connected in parallel to electric mains supply.
"
Volt,UCUM derived unit,Voltage,scalar quantity,measured physical quantity,"What current is drawn from the line if the supply voltage is 220 V?
"
16th century,century,History of the world,aspect of history,part of,"16.
"
Watt,UCUM derived unit,Energy,physical quantity,measured physical quantity,"17.Which uses more energy, a 250 W TV set in 1 hr, or a 1200 W toaster in 10 minutes?
"
Service mains,electrical network,Electric current,flow,uses,"An electric heater of resistance 8 Ω draws 15 A from the service mains 2 hours.
"
Heat,physical quantity,Heat,physical quantity,calculated from,"Calculate the rate at which heat is developed in the heater.
"
18.18.18,None,19.19.18,None,followed by,"18.
"
Explain the following,None,Explain the following,None,facet of,"Explain the following.
"
Electric lamp,lamp,Tungsten,chemical element,made from material,"(a) Why is the tungsten used almost exclusively for filament of electric lamps?
"
Toaster oven,home appliance,Electric appliance,device,subclass of,"(b) Why are the conductors of electric heating devices, such as bread-toasters and electric irons, made of an alloy rather than a pure metal?
"
Cross section,section,Wire,material,part of,"(d) How does the resistance of a wire vary with its area of cross-section?
"
Wire,material,Aluminium,medication,made from material,"(e) Why are copper and aluminium wires usually employed for electricity transmission?
"
Electric current,flow,Electricity,physical phenomenon,facet of,"Rationalised 2023-24  Magnetic Effects of Electric Current 12 CHAPTER I n the previous Chapter on ‘Electricity’ we learnt about the heating effects of electric current.
"
Electric current,flow,Electric current,flow,instance of,"What could be the other effects of electric current?
"
Magnet,material,Electric current,flow,has effect,"We know that an electric current-carrying wire behaves like a magnet.
"
Activity 12.1 Activity 12.1,None,Activity 12.1 Activity 12.1,None,part of,"Activity 12.1 Activity 12.1 Activity 12.1 Activity 12.1 Activity 12.1 � Take a straight thick copper wire and place it between the points X and Y in an electric circuit, as shown in Fig. 12.1.
"
Compass,navigational instrument,Copper wire,wire,made from material,"� Horizontally place a small compass near to this copper wire.
"
Surgical needle,tool,Tool,product,part of,"See the position of its needle.
"
Electric plug,device,Electric circuit,product,part of,"� Pass the current through the circuit by inserting the key into the plug.
"
Compass needle, compass,Compass,navigational instrument,part of,"� Observe the change in the position of the compass needle.
"
Electrostatic current,electric current,Electric current,flow,subclass of,"Figure 12.1 Figure 12.1 Figure 12.1 Figure 12.1 Figure 12.1 Compass needle is deflected on passing an electric current through a metallic conductor We see that the needle is deflected.
"
What does it mean,None,What does it mean,None,said to be the same as,"What does it mean?
"
Copper wire,wire,Magnetic ordering,physical law,magnetic ordering,"It means that the electric current through the copper wire has produced a magnetic effect.
"
Magnetism,physical phenomenon,Electricity,physical phenomenon,facet of,"Thus we can say that electricity and magnetism are linked to each other.
"
Magnet,material,Electricity,physical phenomenon,has effect,"Then, what about the reverse possibility of an electric effect of moving magnets?
"
Magnetic field,field,Electromagnetic spectrum,radiation,part of,"In this Chapter we will study magnetic fields and such electromagnetic effects.
"
Electric current,flow,Electromagnetism,branch of physics,has effect,"We shall also study about electromagnets which involve the magnetic effect of electric current.
"
Hans Christian Oersted,human,Electromagnetism,branch of physics,notable work,"Hans Christian Oersted (1777–1851) Hans Christian Oersted, one of the leading scientists of the 19th century, played a crucial role in understanding electromagnetism.
"
Wire,material,Metal,material,made from material,"In 1820 he accidentally discovered that a compass needle got deflected when an electric current passed through a metallic wire placed nearby.
"
Magnetism,physical phenomenon,Electricity,physical phenomenon,facet of,"Through this observation Oersted showed that electricity and magnetism were related phenomena.
"
Fiber optics,optical fiber,Television,industry,use,"His research later created technologies such as the radio, television and fiber optics.
"
