entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Ultrasound,Technology,Metal block,Material,Interacts with,Fig 11.14: Ultrasound is reflected back from the defective locations inside a metal block.
Defective locations,Physical feature,Metal block,Material,Located inside,Fig 11.14: Ultrasound is reflected back from the defective locations inside a metal block.
Ultrasound,Technology,Defective locations,Physical feature,Reflected back,Fig 11.14: Ultrasound is reflected back from the defective locations inside a metal block.
Sound,Physical phenomenon,Longer wavelengths,Physical property,Has,Ordinary sound of longer wavelengths cannot be used for such purpose as it will bend around the corners of the defective location and enter the detector.
Defective location,Location,Corners,Physical property,Has,Ordinary sound of longer wavelengths cannot be used for such purpose as it will bend around the corners of the defective location and enter the detector.
Sound,Physical phenomenon,Defective location,Location,Affected by,Ordinary sound of longer wavelengths cannot be used for such purpose as it will bend around the corners of the defective location and enter the detector.
Longer wavelengths,Physical property,Detector,Device,Used for detecting,Ordinary sound of longer wavelengths cannot be used for such purpose as it will bend around the corners of the defective location and enter the detector.
Ultrasonic waves,Physical phenomenon,Heart,Organ,Reflect from,• Ultrasonic waves are made to reflect from various parts of the heart and form the image of the heart.
Echocardiography,Medical procedure,Technique,General,Called,This  tech- nique is called ‘echocardiography’.
Liver,Organ,Patient,Person,Belongs to,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Gall bladder,Organ,Patient,Person,Belongs to,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Uterus,Organ,Patient,Person,Belongs to,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Kidney,Organ,Patient,Person,Belongs to,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Doctor,Profession,Patient,Person,Images,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Doctor,Profession,Liver,Organ,Images,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Doctor,Profession,Gall bladder,Organ,Images,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Doctor,Profession,Uterus,Organ,Images,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Doctor,Profession,Kidney,Organ,Images,"A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc."
Doctor,Profession,Abnormalities,Medical condition,Detects,"It helps the doctor to detect abnormalities, such as stones in the gall bladder and kidney or tumours in different organs."
Stones,Medical condition,Gall bladder,Organ,Located in,"It helps the doctor to detect abnormalities, such as stones in the gall bladder and kidney or tumours in different organs."
Stones,Medical condition,Kidney,Organ,Located in,"It helps the doctor to detect abnormalities, such as stones in the gall bladder and kidney or tumours in different organs."
Tumours,Medical condition,Different organs,Organ,Located in,"It helps the doctor to detect abnormalities, such as stones in the gall bladder and kidney or tumours in different organs."
Sound,Physical phenomenon,Objects,Physical object,Produced by vibration,Rationalised 2023-24  SOUND 137 What you have learnt • Sound is produced due to vibration of different objects.
Sound,Physical phenomenon,Longitudinal wave,Wave type,Travels through,• Sound travels as a longitudinal wave through a material medium.
Longitudinal wave,Wave type,Material medium,Medium type,Travels through,• Sound travels as a longitudinal wave through a material medium.
Sound,Physical phenomenon,Medium,Physical entity,Travels in,• Sound travels as successive compressions and rarefactions in the medium.
Compressions,Physical phenomenon,Medium,Physical entity,Successive,• Sound travels as successive compressions and rarefactions in the medium.
Rarefactions,Physical phenomenon,Medium,Physical entity,Successive,• Sound travels as successive compressions and rarefactions in the medium.
Sound propagation,Physical phenomenon,Energy,Physical quantity,Travels with,"• In sound propagation, it is the energy of the sound that travels and not the particles of the medium."
Wave,Physical entity,Medium,Physical entity,Exists in,"• The time taken by the wave for one complete oscillation of the density or pressure of the medium is called the time period, T."
Time period,Physical quantity,Wave,Physical entity,Measured by,"• The time taken by the wave for one complete oscillation of the density or pressure of the medium is called the time period, T."
Frequency,Physical quantity,Oscillations,Physical quantity,Number of complete per unit time,"• The number of complete oscillations per unit time is called the frequency (ν), v=1 ."
Speed,Physical quantity,Sound,Phenomenon,Related by,"T • The speed v, frequency ν, and wavelength λ, of sound are related by the equation, v = λν."
Frequency,Physical quantity,Sound,Phenomenon,Related by,"T • The speed v, frequency ν, and wavelength λ, of sound are related by the equation, v = λν."
Wavelength,Physical quantity,Sound,Phenomenon,Related by,"T • The speed v, frequency ν, and wavelength λ, of sound are related by the equation, v = λν."
Speed of sound,Physical quantity,Nature of transmitting medium,Physical property,Depends on,• The speed of sound depends primarily on the nature and the temperature of the transmitting medium.
Speed of sound,Physical quantity,Temperature of transmitting medium,Physical property,Depends on,• The speed of sound depends primarily on the nature and the temperature of the transmitting medium.
The law of reflection of sound,Scientific law,Sound,Physical phenomenon,Describes,• The law of reflection of sound states that the directions in which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.
Directions,Physical property,Sound,Physical phenomenon,Related to,• The law of reflection of sound states that the directions in which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.
Reflected sound,Physical phenomenon,Sound,Physical phenomenon,Related to,• The law of reflection of sound states that the directions in which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.
Normal,Physical property,Reflecting surface,Physical object,Related to,• The law of reflection of sound states that the directions in which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.
Reflecting surface,Physical object,Point of incidence,Physical location,Located at,• The law of reflection of sound states that the directions in which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.
Point of incidence,Physical location,Same plane,Physical property,Related to,• The law of reflection of sound states that the directions in which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.
Original sound,Sound type,Reflected sound,Sound type,Time interval of at least 0.1s,"• For hearing a distinct sound, the time interval between the original sound and the reflected one must be at least 0.1 s."
Sound,Physical entity,Auditorium,Physical location,Occurs in,• The persistence of sound in an auditorium is the result of repeated reflections of sound and is called reverberation.
Repeated reflections of sound,Physical process,Auditorium,Physical location,Causes,• The persistence of sound in an auditorium is the result of repeated reflections of sound and is called reverberation.
Reverberation,Physical phenomenon,Auditorium,Physical location,Result of,• The persistence of sound in an auditorium is the result of repeated reflections of sound and is called reverberation.
Waves,Physical phenomenon,Electrical signals,Signal type,Converted into,These waves are then converted into electrical signals that are used to generate images of the organ.
Electrical signals,Signal type,Images,Visual representation,Used to generate,These waves are then converted into electrical signals that are used to generate images of the organ.
Organ,Anatomical structure,Images,Visual representation,Generated of,These waves are then converted into electrical signals that are used to generate images of the organ.
Images,Object,Monitor,Device,Displayed on,These images are then displayed on a monitor or printed on a film.
Images,Object,Film,Object,Printed on,These images are then displayed on a monitor or printed on a film.
Ultrasonography,Medical procedure,Foetus,Medical entity,Used for examination,Ultrasonography is also used for examination of the foetus during pregnancy to detect congenial defects and growth abnormalities.
Pregnancy,Medical condition,Foetus,Medical entity,During,Ultrasonography is also used for examination of the foetus during pregnancy to detect congenial defects and growth abnormalities.
Congenital defects,Medical condition,Foetus,Medical entity,Detect,Ultrasonography is also used for examination of the foetus during pregnancy to detect congenial defects and growth abnormalities.
Growth abnormalities,Medical condition,Foetus,Medical entity,Detect,Ultrasonography is also used for examination of the foetus during pregnancy to detect congenial defects and growth abnormalities.
Ultrasound,Medical equipment,Kidneys,Organ,Used to break,• Ultrasound may be employed to break small ‘stones’ formed in the kidneys into fine grains.
Kidneys,Organ,Stones,Object,Formed into,• Ultrasound may be employed to break small ‘stones’ formed in the kidneys into fine grains.
Stones,Object,Kidneys,Organ,Formed in,• Ultrasound may be employed to break small ‘stones’ formed in the kidneys into fine grains.
Grains,Food item,Urine,Bodily fluid,Flushed out with,These grains later get flushed out with urine.
Loudness,Physiological response,Ear,Organ,of,Rationalised 2023-24  SCIENCE 138 • Loudness is a physiological response of the ear to the intensity of sound.
Sound energy,Physical quantity,Unit area,Physical quantity,Passing through,• The amount of sound energy passing each second through unit area is called the intensity of sound.
Intensity of sound,Physical quantity,Unit area,Physical quantity,Amount of sound energy,• The amount of sound energy passing each second through unit area is called the intensity of sound.
Audible range,Range,Human beings,Species,For,• The audible range of hearing for average human beings is in the frequency range of 20 Hz – 20 kHz.
Frequency,Physical quantity,20 Hz – 20 kHz,Range,Of hearing,• The audible range of hearing for average human beings is in the frequency range of 20 Hz – 20 kHz.
