entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Sacculus,Chamber,Inner ear,Body part,Part of,Sacculus: This chamber of the inner ear has a coiled shell-like structure.
The walls,Anatomical structure,Choclea,Anatomical structure,of,The walls of the choclea have auditory sensitive cells.
Auditory sensitive cells,Cell type,Choclea,Anatomical structure,Found in,The walls of the choclea have auditory sensitive cells.
Coiled tube,Object,Fluid,Substance,Filled with,The coiled tube is filled with fluid.
Ear,Auditory organ,Talang,Unknown,Taken care of by,Talang care of ear Ear is our auditory organ.
Ear,Body part,Hearing impairment,Medical condition,Caused by,We can have hearing impairment if we do not take proper care of our ear.
Proper care,Activity,Ear,Body part,Related to,We can have hearing impairment if we do not take proper care of our ear.
Doctor,Profession,Ear,Body part,Consulting,• Consulting a doctor if any insect or other alien bodies enter the ear.
Flower,Plant organ,Fragrances,Sensation,Produces,We enjoy the fragrances of flower and cover our nose when we smell the odour coming from dirt.
Nose,Body part,Fragrances,Sensation,Receives,We enjoy the fragrances of flower and cover our nose when we smell the odour coming from dirt.
Odour,Sensation,Dirt,Soil type,Produces,We enjoy the fragrances of flower and cover our nose when we smell the odour coming from dirt.
Nose,Body part,Buccal cavity,Body part,Above,Our nose is situated above the buccall cavity.
Nostrils,Body part,Nose,Body part,Part of,Nostrils: The part of the nose through which air enters is called nostrils.
Nasal canal,Cavity,Nostrils,Body part,Extends from,Nasal canal: It is a cavity that extends from the nostrils to the back of the throat or pharynx.
Nasal canal,Cavity,Pharynx,Body part,Extends to,Nasal canal: It is a cavity that extends from the nostrils to the back of the throat or pharynx.
Cavity,Anatomical structure,Thin wall,Anatomical structure,Divided into two parts by,The cavity is triangular in shape and divided into two parts by a thin wall.
Front part,Body part,Hair,Tissue,Covered with,The front part is covered with hair and the hinder Smell aemmy nerve part is lined with a mucus membrane.
Hinder Smell aemmy nerve part,Body part,Mucus membrane,Tissue,Lined with,The front part is covered with hair and the hinder Smell aemmy nerve part is lined with a mucus membrane.
Membrane,Tissue,Smell membrane,Tissue,Also called,1bis membrane is also called smell membrane.
It,Object,Blood capillaries,Anatomy,Contains,It contains blood capillaries and numerous smell receptor cells.
It,Object,Smell receptor cells,Anatomy,Contains,It contains blood capillaries and numerous smell receptor cells.
Nose,Organ,Smell,Function,Located in,Fig-6.3 Internal strueture of nose Taking care of the nose We smell through the nose and also breathe through it.
Nose,Organ,Breathe,Function,Located in,Fig-6.3 Internal strueture of nose Taking care of the nose We smell through the nose and also breathe through it.
Children,Age group,Dirt,Substance,Trapped in,"In children, dirt gets trapped in the mucus which should be cleaned regularly."
Mucus,Substance,Respiratory system,Body system,Present in,"In children, dirt gets trapped in the mucus which should be cleaned regularly."
Rakib,Person,Sweets,Food,Likes eating,Tongue: Rakib likes eating sweets.
Tongue,Organ,Sweet,Taste,Detects,"We feel the various type of test such as sweet, sour, spicy and bitter with the help of tongue."
Tongue,Organ,Sour,Taste,Detects,"We feel the various type of test such as sweet, sour, spicy and bitter with the help of tongue."
Tongue,Organ,Spicy,Taste,Detects,"We feel the various type of test such as sweet, sour, spicy and bitter with the help of tongue."
Tongue,Organ,Bitter,Taste,Detects,"We feel the various type of test such as sweet, sour, spicy and bitter with the help of tongue."
Tongue,Organ,Buccal cavity,Body part,Situated in,The long and muscular organ situated in the buccal cavity is called tongue.
Tongue,Organ,Taste buds,Organ,Contains,~ covering over the tongue containing the taste ~  54 Science buds which is used receive various tastes.
Taste buds,Organ,Various tastes,Characteristic,Receives,~ covering over the tongue containing the taste ~  54 Science buds which is used receive various tastes.
Front,Tongue part,Taste buds,Special cells,Contain,"The front, sides and back of the tongue contain special taste buds."
Sides,Tongue part,Taste buds,Special cells,Contain,"The front, sides and back of the tongue contain special taste buds."
Back,Tongue part,Taste buds,Special cells,Contain,"The front, sides and back of the tongue contain special taste buds."
Front part of the tongue,Body part,Sweet taste,Sensation,Feel with,We can feel sweet and salty tastes with the front part of the tongue.
Front part of the tongue,Body part,Salty taste,Sensation,Feel with,We can feel sweet and salty tastes with the front part of the tongue.
Sides of the tongue,Body part,Sour taste,Taste,Feel,With the sides of the tongue we feel sour taste.
Taste buds,Organ,Back of tongue,Body part,Located at,The taste buds at the back are larger in size and these help us to feel bitter taste.
Back of tongue,Body part,Taste buds,Organ,Located in,The taste buds at the back are larger in size and these help us to feel bitter taste.
Taste buds,Organ,Bitter taste,Sensation,Detects,The taste buds at the back are larger in size and these help us to feel bitter taste.
Middle of the tongue,Anatomical structure,Taste buds,Anatomical structure,Not present in,Since there are no taste buds in the middle of the tongue we do not feel tastes in this region.
Region,Anatomical structure,Middle of the tongue,Anatomical structure,Located in,Since there are no taste buds in the middle of the tongue we do not feel tastes in this region.
Tastes,Sensation,Middle of the tongue,Anatomical structure,Not felt in,Since there are no taste buds in the middle of the tongue we do not feel tastes in this region.
Tongue,Organ,Tasting,Function,Performs,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Organ,Swallowing,Function,Performs,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Organ,Chewing of food,Function,Helps,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Organ,Teeth,Organ,Moves nearer to,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Organ,Saliva,Substance,Mixes with,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Organ,Speaking,Function,Assists in,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Organ,Digestion of food,Process,Essential for,Functions of Tongue: • The following functions are performed by tongue: tasting and swallowing food • helping chewing of food by moving it nearer to teeth • helping mixing food with saliva • assisting in speaking Taking care of the tongue The tongue is an essential organ for digestion of food.
Tongue,Body part,Coating,Symptom,May form due to,A white or yellow coating may form on the tongue due to certain diseases.
Coating,Symptom,Diseases,Medical condition,Associated with,A white or yellow coating may form on the tongue due to certain diseases.
Salt water,Solution,Result,Outcome,Rinsing with,A good result can be obtained by rinsing with salt water.
Children,Person,Tongue,Body part,Part of,"If the tongue of the children are not cleaned, curd like spots may be visible on them."
Curd-like spots,Symptom,Tongue,Body part,Visible on,"If the tongue of the children are not cleaned, curd like spots may be visible on them."
Sore tongue,Symptom,Patient,Person,Experienced by,"If you have a sore tongue or buccal cavity, consult a doctor immediately."
Buccal cavity,Anatomical structure,Patient,Person,Affected area,"If you have a sore tongue or buccal cavity, consult a doctor immediately."
Doctor,Medical professional,Patient,Person,Consulted by,"If you have a sore tongue or buccal cavity, consult a doctor immediately."
Ant,Insect,Body,Organ,Touches,LESSON 8: SKIN AND SKINCARE We can feel if an ant walks on our body.
Skin,Organ,Dermis,Tissue,Part of,We can feel all these through skin or dermis.
Skin,Organ,Body,Organism,Covers,Skin acts as the covering of our body.
Skin,Organ,Epidermis,Tissue,Part of,Skin has two layers-epidermis and endodermis.
Skin,Organ,Endodermis,Tissue,Part of,Skin has two layers-epidermis and endodermis.
Epidermis,Tissue,Skin,Organ,Outer layer of,Epidermis: This is the outer layer of the skin.
