entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Methionine,Amino acid,Phenylalanine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Methionine,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Valine,Amino acid,Leucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Valine,Amino acid,Isoleucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Valine,Amino acid,Phenylalanine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Valine,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Leucine,Amino acid,Isoleucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Leucine,Amino acid,Phenylalanine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Leucine,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Isoleucine,Amino acid,Phenylalanine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Isoleucine,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Phenylalanine,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Body,Organism,Amino acids,Biomolecule,Synthesizes,Body can synthesize the other amino acids except these eight types.
Body,Organism,Eight types,Type,Cannot synthesize,Body can synthesize the other amino acids except these eight types.
Proteins,Biological molecule,Animal protein,Food type,Contains,These eight types of proteins are more available in animal protein.
Animal protein,Food type,Eight types of proteins,Biological molecule,More available in,These eight types of proteins are more available in animal protein.
Animal protein,Nutrient,Plant proteins,Nutrient,Comparison,That is why the nutrient value of animal protein is much more than plant proteins.
Pulse,Plant food,Nutrient value,Characteristic,Rich in,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Soybean,Plant food,Nutrient value,Characteristic,Rich in,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Pea,Plant food,Nutrient value,Characteristic,Rich in,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Maize,Plant food,Nutrient value,Characteristic,Rich in,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Nutrient value,Characteristic,Pulse,Plant food,Associated with,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Nutrient value,Characteristic,Soybean,Plant food,Associated with,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Nutrient value,Characteristic,Pea,Plant food,Associated with,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Nutrient value,Characteristic,Maize,Plant food,Associated with,"Plant foods like pulse,  6 Science soybean, pea and maize are rich in higher nutrient value."
Plant foods,Food type,Essential amino acid,Nutrient,Lacks,The other plant foods have no essential amino acid.
Proteins,Biological molecule,Animal body,Organism,Essential for building,Proteins are essential for the building of animal body.
Parts of the body,Body part,Proteins,Biological molecule,Formed by,Most of the parts of the body are formed by proteins.
Fats,Lipid,Fatty acids,Organic compound,Composed of,1.1.3 Fats and Lipid Fats are composed of fatty acids and glycerol.
Glycerol,Organic compound,Fats,Lipid,Composed of,1.1.3 Fats and Lipid Fats are composed of fatty acids and glycerol.
Fatty acids,Chemical compound,Food,Food type,Present in,There are 20 types of fatty acids in food.
Fats,Nutrient,Quality,Characteristic,Depends on,The quality of fats depends on fatty acids.
Fatty acids,Organic compound,Fats,Nutrient,Constituent of,The quality of fats depends on fatty acids.
Solid lipids,Chemical compound,Fats,Chemical compound,Also known as,Solid lipids are called fats.
Lipids,Biological molecule,Saturated fatty acids,Chemical compound,are,Lipids are saturated fatty acids.
Lipids,Biochemical compound,Oils,Biochemical compound,Type of,The lipids which are liquids at normal temperature are called oils.
Normal temperature,Physical condition,Oils,Biochemical compound,Liquid at,The lipids which are liquids at normal temperature are called oils.
Oils,Substance,Unsaturated fatty acids,Chemical compound,Are,Oils are unsaturated fatty acids.
Lipids,Compound,Two types,Type,Have,Lipids are of two types according to their sources.
Lipids,Compound,Sources,Type,According to,Lipids are of two types according to their sources.
Meat,Food,Animal lipids,Lipid type,Source of,"Animal lipids: Meat with fat, butter, ghee, cheese, yolk of eggs are the sources of animal fat."
Fat,Nutrient,Meat,Food,Contained in,"Animal lipids: Meat with fat, butter, ghee, cheese, yolk of eggs are the sources of animal fat."
Butter,Food,Animal lipids,Lipid type,Source of,"Animal lipids: Meat with fat, butter, ghee, cheese, yolk of eggs are the sources of animal fat."
Ghee,Food,Animal lipids,Lipid type,Source of,"Animal lipids: Meat with fat, butter, ghee, cheese, yolk of eggs are the sources of animal fat."
Cheese,Food,Animal lipids,Lipid type,Source of,"Animal lipids: Meat with fat, butter, ghee, cheese, yolk of eggs are the sources of animal fat."
Yolk of eggs,Food,Animal lipids,Lipid type,Source of,"Animal lipids: Meat with fat, butter, ghee, cheese, yolk of eggs are the sources of animal fat."
Vegetable oils,Source,Plant lipids,Compound,Derived from,Plant lipids: Different types of vegetable oils are the sources of plant lipids.
Mustard,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Soybean,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Sesame,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Linseed,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Maize,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Coconut,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Sunflower,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Palm oil,Plant,Plant lipids,Lipid source,Source of,"Mustard, soybean, sesame, linseed, maize, coconut, sunflower and palm oil are the sources of plant lipids."
Cashew,Nut,Lipids,Nutrient,Source of,"Cashew, pistachio and peanut are also the sources of lipids."
Pistachio,Nut,Lipids,Nutrient,Source of,"Cashew, pistachio and peanut are also the sources of lipids."
Peanut,Nut,Lipids,Nutrient,Source of,"Cashew, pistachio and peanut are also the sources of lipids."
Lipid,Biochemical compound,Body,Organism,Source of,Lipid is the highest source of heat and energy in the body.
Lipid,Nutrient,Body,Organism,Essential for,Lipid is essential for the growth and nutrition of the body.
Lipid,Compound,Soluble vitamins,Nutrient type,Helps to absorb,"Lipid helps to absorb the soluble vitamins e.g.-A, D, E and K."
Lipids,Nutrient,Skin diseases,Medical condition,Causes,"Healthy Life, Better Living 7 Diseases Resulting from Lipid Deficiency and Remedies The deficiency of lipids causes skin diseases and eczema."
Lipids,Nutrient,Eczema,Medical condition,Causes,"Healthy Life, Better Living 7 Diseases Resulting from Lipid Deficiency and Remedies The deficiency of lipids causes skin diseases and eczema."
Skin,Organ,Dryness,Physical condition,Becomes,Skin becomes dry and rough and loses its beauty.
Skin,Organ,Roughness,Physical condition,Becomes,Skin becomes dry and rough and loses its beauty.
Skin,Organ,Beauty,Physical condition,Loses,Skin becomes dry and rough and loses its beauty.
Lipid,Nutrient,Body,Organism,Deficient in,The long time deficiency of lipid causes break down of the stored protein and body loses its weight.
Stored protein,Protein,Body,Organism,Breaks down,The long time deficiency of lipid causes break down of the stored protein and body loses its weight.
Body,Organism,Weight,Physical property,Loses,The long time deficiency of lipid causes break down of the stored protein and body loses its weight.
Lipid,Biochemical compound,Blood circulation,Biological process,Affects,On the other hand too much of lipid disturbs the blood circulation of the body.
Vitamin,Nutrient,Normal growth,Biological process,Essential for,Vitamin is essential for normal growth and a healthy body.
Vitamin,Nutrient,Healthy body,Biological process,Essential for,Vitamin is essential for normal growth and a healthy body.
Vitamins,Nutrient,Soluble,Characteristic,in,Some vitamins are soluble in fats and some are soluble in water.
Fats,Nutrient,Solvent,Chemical,Soluble in,Some vitamins are soluble in fats and some are soluble in water.
Water,Chemical,Solvent,Chemical,Soluble in,Some vitamins are soluble in fats and some are soluble in water.
Vitamin A,Vitamin,Fat soluble vitamins,Vitamin group,Part of,"Fat soluble vitamins : Vitamin A, D, E and K."
Vitamin D,Vitamin,Fat soluble vitamins,Vitamin group,Part of,"Fat soluble vitamins : Vitamin A, D, E and K."
Vitamin E,Vitamin,Fat soluble vitamins,Vitamin group,Part of,"Fat soluble vitamins : Vitamin A, D, E and K."
Vitamin K,Vitamin,Fat soluble vitamins,Vitamin group,Part of,"Fat soluble vitamins : Vitamin A, D, E and K."
Vitamin B complex,Vitamin,Water soluble vitamins,Category,Belongs to,Water soluble vitamins : Vitamin B complex and Vitamin C.
Vitamin C,Vitamin,Water soluble vitamins,Category,Belongs to,Water soluble vitamins : Vitamin B complex and Vitamin C.
Vitamin A,Vitamin,Animal sources,Food,Contains,"Fat Soluble Vitamins Vitamin A Animal sources of vitamin A are eggs, cow's milk, butter, posset, yogurt, liver and different types of oil rich fish, specially the cod fish."
Eggs,Food,Animal sources,Food,Belongs to,"Fat Soluble Vitamins Vitamin A Animal sources of vitamin A are eggs, cow's milk, butter, posset, yogurt, liver and different types of oil rich fish, specially the cod fish."
Cow's milk,Food,Animal sources,Food,Belongs to,"Fat Soluble Vitamins Vitamin A Animal sources of vitamin A are eggs, cow's milk, butter, posset, yogurt, liver and different types of oil rich fish, specially the cod fish."
Butter,Food,Animal sources,Food,Belongs to,"Fat Soluble Vitamins Vitamin A Animal sources of vitamin A are eggs, cow's milk, butter, posset, yogurt, liver and different types of oil rich fish, specially the cod fish."
Posset,Food,Animal sources,Food,Belongs to,"Fat Soluble Vitamins Vitamin A Animal sources of vitamin A are eggs, cow's milk, butter, posset, yogurt, liver and different types of oil rich fish, specially the cod fish."
Yogurt,Food,Animal sources,Food,Belongs to,"Fat Soluble Vitamins Vitamin A Animal sources of vitamin A are eggs, cow's milk, butter, posset, yogurt, liver and different types of oil rich fish, specially the cod fish."
