Entity,Definition,Images
Complex,Complex commonly refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Bar screen,"A bar screen is a mechanical filter used to remove large objects, such as rags and plastics, from wastewater.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Rechenanlage_der_Kl%C3%A4ranlage_Aachen-Soers.jpg']"
50 mL mark,Not found on Wikipedia,['Image not found']
Glass bottle,A glass bottle is a bottle made from glass.,"['https://upload.wikimedia.org/wikipedia/commons/e/e0/%22Calabash%22_bottle_MET_DP704310.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/A_Post_Medieval_glass_wine_bottle_dating_from_AD_1690-1700._%28FindID_891131%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Animal_medication_veterinary_pharmaceutical_bottles.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Beer_bottles_2018_G1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Bouteilles_bieres.jpg']"
Bioshakh,Not found on Wikipedia,['Image not found']
Other insects,Not found on Wikipedia,['Image not found']
TtWW,Not found on Wikipedia,['Image not found']
Usable energy,Not found on Wikipedia,['Image not found']
Drugs,Not found on Wikipedia,['Image not found']
Telescopic aids,Not found on Wikipedia,['Image not found']
Right-Hand Thumb Rule,Not found on Wikipedia,['Image not found']
Clearing of waste material,Not found on Wikipedia,['Image not found']
Carbon layer,Not found on Wikipedia,['Image not found']
Swampy and marshy land,Not found on Wikipedia,['Image not found']
National parks,Not found on Wikipedia,['Image not found']
Chhui-mui,Not found on Wikipedia,['Image not found']
Agranulocytes,Not found on Wikipedia,['Image not found']
LHD,LHD can mean:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Hearing loss,Hearing loss is a partial or total inability to hear.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Deaf_videoconference.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Drawing_%28sign_language_friend%29%2C_2008.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/HearingExam.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Hearing_aid_20080620.jpg']"
Rules of inheritance,Not found on Wikipedia,['Image not found']
Years,Not found on Wikipedia,['Image not found']
Each other,Not found on Wikipedia,['Image not found']
Place of storage,Not found on Wikipedia,['Image not found']
Testosterone hormone,Not found on Wikipedia,['Image not found']
Fractional amount,Not found on Wikipedia,['Image not found']
Circumference,"In geometry, the circumference (from Latin circumferens, meaning ""carrying around"") is the perimeter of a circle or ellipse.","['https://upload.wikimedia.org/wikipedia/commons/6/67/2pi-unrolled.gif', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Circle-withsegments.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Pi-unrolled-720.gif', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Inner side of spoon,Not found on Wikipedia,['Image not found']
Last chunk of added salt,Not found on Wikipedia,['Image not found']
occur in Thylakoids,Not found on Wikipedia,['Image not found']
Scooters,Not found on Wikipedia,['Image not found']
Load,Load or LOAD may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Specialised functions,Not found on Wikipedia,['Image not found']
Extended object,Not found on Wikipedia,['Image not found']
Various matters,Not found on Wikipedia,['Image not found']
Painting,"Painting is the practice of applying paint, pigment, color or other medium to a solid surface (called the ""matrix"" or ""support"").","['https://upload.wikimedia.org/wikipedia/commons/d/d2/600-artist-palette.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Abraham_Lincoln_in_the_United_States_Congress_by.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Andreas_Achenbach_-_Clearing_Up%E2%80%94Coast_of_Sicily_-_Walters_37116.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Bodeg%C3%B3n_de_recipientes_%28Zurbar%C3%A1n%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/Chen_Hongshou%2C_leaf_album_painting.jpg']"
Kingdoms,Not found on Wikipedia,['Image not found']
Crystals,Not found on Wikipedia,['Image not found']
Thyroids,Not found on Wikipedia,['Image not found']
Telephone line,A telephone line or telephone circuit (or just line or circuit industrywide) is a single-user circuit on a telephone communication system.,"['https://upload.wikimedia.org/wikipedia/commons/7/75/Bell_telephone_magazine_%281922%29_%2814754023254%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Fixed_telephone_lines_per_100_inhabitants_1997-2007_ITU.png', 'https://upload.wikimedia.org/wikipedia/commons/7/72/Phone_pole3.jpg']"
Matrix,Matrix most commonly refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Elder siblings,Not found on Wikipedia,['Image not found']
Molluscs,Not found on Wikipedia,['Image not found']
Severe or strong earthquakes,Not found on Wikipedia,['Image not found']
Sweat glands,Not found on Wikipedia,['Image not found']
AM (Amplitude Modulation) radio,Not found on Wikipedia,['Image not found']
Obesity,"Obesity is a medical condition, sometimes considered a disease, in which excess body fat has accumulated to such an extent that it may negatively affect health.","['https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Charles_Mellin_%28attributed%29_-_Portrait_of_a_Gentleman_-_Google_Art_Project.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Fatmouse.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/46/La_monstrua_desnuda_%281680%29%2C_de_Juan_Carre%C3%B1o_de_Miranda..jpg']"
salt,"In common usage, salt is a mineral composed primarily of sodium chloride (NaCl).","['https://upload.wikimedia.org/wikipedia/commons/5/55/Bills_and_coins.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ef/Bo_Kluea_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Comparison_of_Table_Salt_with_Kitchen_Salt.png', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/DeadSeaIsrael5.jpg']"
National Physical Laboratory,National Physical Laboratory can refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Understanding,"Understanding is a psychological process related to an abstract or physical object, such as a person, situation, or message whereby one is able to use concepts to model that object.","['https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Transformation of energy,Not found on Wikipedia,['Image not found']
Shape,"A shape or figure is a graphical representation of an object or its external boundary, outline, or external surface, as opposed to other properties such as color, texture, or material type.","['https://upload.wikimedia.org/wikipedia/commons/b/b9/Area.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Basic_shapes.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Plastic_vormenstoof_of_puzzelbal_van_%E2%80%9CTupperware_Toy%E2%80%9D%2C_objectnr_83212.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Polygon_types.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Similar-geometric-shapes.svg']"
Rehabilitation,Rehabilitation or Rehab may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Reproductive tissue,Not found on Wikipedia,['Image not found']
Tyre,Tyre most often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
N-shell,Not found on Wikipedia,['Image not found']
Ploughing,Not found on Wikipedia,['Image not found']
Prescribed,Not found on Wikipedia,['Image not found']
100% pure water,Not found on Wikipedia,['Image not found']
New York,New York most commonly refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Twisted path,Not found on Wikipedia,['Image not found']
Rectangular glass slab,Not found on Wikipedia,['Image not found']
Motor areas,Not found on Wikipedia,['Image not found']
Fixed position,Not found on Wikipedia,['Image not found']
Thing,Thing or The Thing may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Filter paper,Filter paper is a semi-permeable paper barrier placed perpendicular to a liquid or air flow.,"['https://upload.wikimedia.org/wikipedia/commons/3/3b/Air_filter%2C_opel_astra%282%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Chromatography_paper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/43/Engine_oil_filter_cutaway.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Filter_paper_840_3x3_copy.jpg']"
Environmental degradation,"Environmental degradation is the deterioration of the environment through depletion of resources such as quality of air, water and soil; the destruction of ecosystems; habitat destruction; the extinction of wildlife; and pollution.","['https://upload.wikimedia.org/wikipedia/commons/1/1f/20210331_Global_tree_cover_loss_-_World_Resources_Institute.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/AngleseyCopperStream.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Atchafalaya_Basin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Definition_of_Free_Cultural_Works_logo_notext.svg']"
Cereal,"A cereal is any grass cultivated for the edible components of its grain (botanically, a type of fruit called a caryopsis), which is composed of an endosperm, a germ, and a bran.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Dried_Cereal_grains_and_other_similar_products_in_Glass_jars_in_the_Herbarium_collection_at_Leiden.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ef/Green_rice_sheaves_planted_in_a_paddy_field_with_long_shadows_at_golden_hour_in_Don_Det_Laos.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Les_Plantes_Cultivades._Cereals._Imatge_119.jpg']"
Pitcher-like structure,Not found on Wikipedia,['Image not found']
Organic deposits,Not found on Wikipedia,['Image not found']
Textbook Development Committee,Not found on Wikipedia,['Image not found']
Two terminals,Not found on Wikipedia,['Image not found']
Digesting food,Not found on Wikipedia,['Image not found']
Lateral roots,Not found on Wikipedia,['Image not found']
Rheostat,Not found on Wikipedia,['Image not found']
Relaxed muscle,Not found on Wikipedia,['Image not found']
Substance 2,Not found on Wikipedia,['Image not found']
Simple carbon compounds,Not found on Wikipedia,['Image not found']
Indan Plate,Not found on Wikipedia,['Image not found']
Carrot,The carrot (Daucus carota subsp.,"['https://upload.wikimedia.org/wikipedia/commons/0/07/BetaCarotene-3d.png', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Carrot%2C_Juliana_Anicia_Codex.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Carrot_seeds.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Carrots_are_up_%282634523693%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Carrots_at_Ljubljana_Central_Market.JPG']"
Conclusions,Not found on Wikipedia,['Image not found']
Beyond 2F1,Not found on Wikipedia,['Image not found']
300 km2 haor area,Not found on Wikipedia,['Image not found']
Copies,Not found on Wikipedia,['Image not found']
Gateman,Not found on Wikipedia,['Image not found']
Common methods,Not found on Wikipedia,['Image not found']
Speak,Speak or SPEAK may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Dhaka City Corporation,Dhaka City Corporation (DCC) was the former self-governing corporation that was entrusted with the task of administering the municipal affairs of Dhaka.,['https://upload.wikimedia.org/wikipedia/commons/8/84/Dhaka_locator_map.svg']
Paper-made cone,Not found on Wikipedia,['Image not found']
Human welfare,Not found on Wikipedia,['Image not found']
Electric bell,An electric bell is a  mechanical or electronic bell that functions by means of an electromagnet.,"['https://upload.wikimedia.org/wikipedia/commons/0/0d/Block_Instruments-2.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/DoorBell_001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Electric_Bell_animation.gif', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/Kobishi_Electric_MSB-63A_fire_alarm_bell.JPG']"
Parallel resistors,Not found on Wikipedia,['Image not found']
Infinite distance,Not found on Wikipedia,['Image not found']
Matchstick head,Not found on Wikipedia,['Image not found']
Partly digested food,Not found on Wikipedia,['Image not found']
Heavy rainfall,Not found on Wikipedia,['Image not found']
Lining of the mouth,Not found on Wikipedia,['Image not found']
Some gases,Not found on Wikipedia,['Image not found']
1000 cc,Not found on Wikipedia,['Image not found']
Equilibrium,Equilibrium may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Thicker in the middle,Not found on Wikipedia,['Image not found']
White paper,A white paper is a report or guide that informs readers concisely about a complex issue and presents the issuing body's philosophy on the matter.,['https://upload.wikimedia.org/wikipedia/commons/e/e2/Symbol_portal_class.svg']
(7.6),Not found on Wikipedia,['Image not found']
Goals,Not found on Wikipedia,['Image not found']
Carbon-12,"Carbon-12 (12C) is the most abundant of the two stable isotopes of carbon (carbon-13 being the other), amounting to 98.93% of element carbon on Earth; its abundance is due to the triple-alpha process by which it is created in stars.",['https://upload.wikimedia.org/wikipedia/commons/8/84/Hoyle_state_and_possible_decay_way.svg']
Proper,Proper may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Levellers,"The Levellers were a political movement active during the Wars of the Three Kingdoms who were committed to popular sovereignty, extended suffrage, equality before the law and religious tolerance.","['https://upload.wikimedia.org/wikipedia/commons/1/11/Agreement_of_the_People_%281647-1649%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/LevellersBiggsPiggenOxford.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Levellers_plaque_Burford.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Moderate.png']"
