Entity,Definition,Images
Vehicle,A vehicle (from Latin  vehiculum) is a machine that transports people or cargo.,"['https://upload.wikimedia.org/wikipedia/commons/6/68/2018_Honda_Jazz_%28GK5_MY18%29_VTi-S_hatchback_%282018-08-06%29_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Azure%2C_a_bend_Or.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/China_E-bike.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Crystal_Clear_app_linneighborhood.svg']"
Steel plate,Not found on Wikipedia,['Image not found']
Civil society,"Civil society can be understood as the ""third sector"" of society, distinct from government and business, and including the family and the private sphere.","['https://upload.wikimedia.org/wikipedia/commons/0/01/A_coloured_voting_box.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Bills_and_coins.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Civil_Brainbar_%281%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Emblem-money.svg']"
Solid substances,Not found on Wikipedia,['Image not found']
Paternal chromosome,Not found on Wikipedia,['Image not found']
Seedling,A seedling is a young sporophyte developing out of a plant embryo from a seed.,"['https://upload.wikimedia.org/wikipedia/commons/b/b8/2-week-old_buckwheat_seedling.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Dicotyledon_plant-let_showing_roots.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Monocot_vs_dicot_crop_Pengo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Nandina_domestica-Clapiers-4050~2015_03_29.JPG']"
Five,Not found on Wikipedia,['Image not found']
country,"A country is a distinct part of the world, such as a state, nation, or other political entity.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Oceania_without_Asian_country_codes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/P_countries-vector.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Preparation of soil,Not found on Wikipedia,['Image not found']
Dishes,Not found on Wikipedia,['Image not found']
Music,"Music is generally defined as the art of arranging sound to create some combination of form, harmony, melody, rhythm or otherwise expressive content.","['https://upload.wikimedia.org/wikipedia/commons/c/c3/45_record.png', 'https://upload.wikimedia.org/wikipedia/commons/6/60/9577_Guitarz1970_Clean_E9_Guitar_Chord_%28Mike_Tribulas%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/9577_Guitarz1970_Clean_E9_Guitar_Chord_%28Mike_Tribulas%29.ogg', 'https://upload.wikimedia.org/wikipedia/commons/b/b2/Adeste_Fideles_sheet_music_sample.mid', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Adeste_Fideles_sheet_music_sample.svg']"
English word,Not found on Wikipedia,['Image not found']
Spores,Not found on Wikipedia,['Image not found']
Liquid substance,Not found on Wikipedia,['Image not found']
Electrical fan,Not found on Wikipedia,['Image not found']
Reasons for water pollution,Not found on Wikipedia,['Image not found']
Water soluble vitamins,Not found on Wikipedia,['Image not found']
Outer walls,Not found on Wikipedia,['Image not found']
tt,Not found on Wikipedia,['Image not found']
Na2CO3,Not found on Wikipedia,['Image not found']
Fruit mass unit (fmu),Not found on Wikipedia,['Image not found']
Old side structure,Not found on Wikipedia,['Image not found']
Neutron numbers,Not found on Wikipedia,['Image not found']
Anusheh,Not found on Wikipedia,['Image not found']
h',Not found on Wikipedia,['Image not found']
Nutrition,Nutrition is the biochemical and physiological process by which an organism uses food to support its life.,"['https://upload.wikimedia.org/wikipedia/commons/c/c2/Abr_horta_Antonio_Cruz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Alcedo_atthis_eating_a_tadpole.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Am%C3%A9thystre_sceptre2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/BonoboFishing04.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Brazilian_Gourmet%2C_Fitzrovia%2C_London_%285990236962%29.jpg']"
Drops,Not found on Wikipedia,['Image not found']
Living with Diabetes 211,Not found on Wikipedia,['Image not found']
Villagers,Not found on Wikipedia,['Image not found']
Average body temperature,Not found on Wikipedia,['Image not found']
Nitrogen atom,Not found on Wikipedia,['Image not found']
Top layers,Not found on Wikipedia,['Image not found']
Buses,Not found on Wikipedia,['Image not found']
Distilled water,Distilled water is water that has been boiled into vapor and condensed back into liquid in a separate container.,"['https://upload.wikimedia.org/wikipedia/commons/c/cb/Aqua-distillata.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Double_Distilled_Water_Unit.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Steam_water_distiller.JPG']"
Processed,Not found on Wikipedia,['Image not found']
Saprophytic fungi,Not found on Wikipedia,['Image not found']
Measurements,Not found on Wikipedia,['Image not found']
Millenniums,Not found on Wikipedia,['Image not found']
Telephone,A telephone is a telecommunications device that permits two or more users to conduct a conversation when they are too far apart to be easily heard directly.,"['https://upload.wikimedia.org/wikipedia/commons/1/15/1896_telephone.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/AT%26T_push_button_telephone_western_electric_model_2500_dmg_black.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Actor_portraying_Alexander_Graham_Bell_in_an_AT%26T_promotional_film_%281926%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Alexander_Graham_Bell%27s_Telephone_Patent_Drawing_and_Oath_-_NARA_-_302052_%28page_2%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Alexander_Graham_Telephone_in_Newyork.jpg']"
Fig. 8.4,Not found on Wikipedia,['Image not found']
Animal hormones,Not found on Wikipedia,['Image not found']
Horizon C,Not found on Wikipedia,['Image not found']
Flower pot,Not found on Wikipedia,['Image not found']
dish,"Dish, dishes or DISH may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Costly metals,Not found on Wikipedia,['Image not found']
Pulling,Pulling may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Household cleaner,Not found on Wikipedia,['Image not found']
Pendulum,A pendulum is a weight suspended from a pivot so that it can swing freely.,"['https://upload.wikimedia.org/wikipedia/commons/2/29/Anchor_escapement_animation_217x328px.gif', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/BanjoPendulum.png', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Borda_and_Cassini_pendulum_experiment.png', 'https://upload.wikimedia.org/wikipedia/commons/e/ef/Catedral_Metropolitana%2C_M%C3%A9xico_D.F.%2C_M%C3%A9xico%2C_2013-10-16%2C_DD_89.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Typhoons,Not found on Wikipedia,['Image not found']
solid,"Solid is one of the four fundamental states of matter (the others being liquid, gas, and plasma).","['https://upload.wikimedia.org/wikipedia/commons/9/9b/1D_normal_modes_%28280_kB%29.gif', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Ceranfeld.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Chrysler_Building_detail.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Diamond_cuboctahedron.jpg']"
Pollen tubes,Not found on Wikipedia,['Image not found']
Dhonicha,Not found on Wikipedia,['Image not found']
Fire fighting equipment,Not found on Wikipedia,['Image not found']
Longer wavelengths,Not found on Wikipedia,['Image not found']
Fossil related evidences,Not found on Wikipedia,['Image not found']
Darwin's theories,Not found on Wikipedia,['Image not found']
Drainage system,Drainage system may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Indivisible,Indivisible may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Structural isomers,Not found on Wikipedia,['Image not found']
Bateson,"Bateson is an English language patronymic surname meaning ""son of Batte"", a medieval diminutive of Bartholomew.",['https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']
Me,Me most often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Table Name,Not found on Wikipedia,['Image not found']
Size of soil particles,Not found on Wikipedia,['Image not found']
Divides,Not found on Wikipedia,['Image not found']
Research assistants,Not found on Wikipedia,['Image not found']
Simpler substances,Not found on Wikipedia,['Image not found']
HgS,Not found on Wikipedia,['Image not found']
Small antenna,Not found on Wikipedia,['Image not found']
Minimised,Not found on Wikipedia,['Image not found']
Copper vessels,Not found on Wikipedia,['Image not found']
Insulation,Insulation may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Name,A name is a term used for identification by an external observer.,"['https://upload.wikimedia.org/wikipedia/commons/4/44/A_History_of_Barrington%2C_Rhode_Island_-_Autographs.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/85/Balinese_ground_zero.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Instant,"In physics and the philosophy of science, instant refers to an infinitesimal interval in time, whose passage is instantaneous.","['https://upload.wikimedia.org/wikipedia/commons/6/63/Aleutian_Islands_with_180th_meridian_and_International_Date_Line_%28cropped%29.png', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Android_Emoji_23f3.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/Marine_sandglass_MMM.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/75/Science-symbol-2.svg']"
Types of droppings,Not found on Wikipedia,['Image not found']
Modem world,Not found on Wikipedia,['Image not found']
Germinates,Not found on Wikipedia,['Image not found']
Being produced,Not found on Wikipedia,['Image not found']
Muscle-related activity,Not found on Wikipedia,['Image not found']
Smooth surfaces,Not found on Wikipedia,['Image not found']
Coat,A coat typically is an outer garment for the upper body as worn by either gender for warmth or fashion.,"['https://upload.wikimedia.org/wikipedia/commons/2/25/African_American_Woman_%28MSA%29_%285788378587%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/Antoine_H%C3%A9risset-Les_Palatines._Habit_ordinaire._Les_Casaquins_-Rijksmuseum.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/BlackWatch_Jacket_%28Borodino_Battlefield_Museum%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Burgundy_evening_coat_by_Sybil_Connolly.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Caraco_jacket_in_printed_cotton%2C_1770-1790%2C_skirt_in_quilted_silk_satin%2C_1750-1790.jpg']"
began,Not found on Wikipedia,['Image not found']
Screw,"A screw and a bolt (see Differentiation between bolt and screw below) are similar types of fastener typically made of metal and characterized by a helical ridge, called a male thread (external thread).","['https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/BOLT_SCREW_UBT_198.JPG', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/Bolt_%28PSF%29.png', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/Bolt_Forming.svg']"
Enforcement,"Enforcement is the proper execution of the process of ensuring compliance with laws, regulations, rules, standards, and social norms.Governments attempt to effectuate successful implementation of policies by enforcing laws and regulations.",['Image not found']
Formed substance,Not found on Wikipedia,['Image not found']
Entity 1,Not found on Wikipedia,['Image not found']
Preparation,Preparation may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Finger-like outgrowths,Not found on Wikipedia,['Image not found']
Release,Release may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Membrane-bound tubes and sheets,Not found on Wikipedia,['Image not found']
Greek letter,Not found on Wikipedia,['Image not found']
Beaker B,Not found on Wikipedia,['Image not found']
Hostel No,Not found on Wikipedia,['Image not found']
Oily food,Not found on Wikipedia,['Image not found']
Bulk of the liquid,Not found on Wikipedia,['Image not found']
Science Smart phone,Not found on Wikipedia,['Image not found']
Chalkboard and class demonstrations,Not found on Wikipedia,['Image not found']
Step down transformer,Not found on Wikipedia,['Image not found']
Daughters,Not found on Wikipedia,['Image not found']
Emulsified fats,Not found on Wikipedia,['Image not found']
Papers,Not found on Wikipedia,['Image not found']
Ionic compound,"In chemistry, an ionic compound is a chemical compound composed of ions held together by electrostatic forces termed ionic bonding.","['https://upload.wikimedia.org/wikipedia/commons/c/ca/Cobalt%28II%29-chloride-hexahydrate-sample.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Cobalt%28II%29_chloride.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/D%C3%A9faut_de_Frenkel.png', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Halite-57430.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/47/Mercury-telluride-unit-cell-3D-ionic.png']"
Spectacles,Not found on Wikipedia,['Image not found']
Catastrophic floods,Not found on Wikipedia,['Image not found']
Class m lever,Not found on Wikipedia,['Image not found']
Screw pine tree roots,Not found on Wikipedia,['Image not found']
1. Crop production,Not found on Wikipedia,['Image not found']
Buffalo,Buffalo most commonly refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Pending-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Megatons,Not found on Wikipedia,['Image not found']
Lenses,Not found on Wikipedia,['Image not found']
Today,Today (archaically to-day) may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
5 mg/litre,Not found on Wikipedia,['Image not found']
"2,4-D",Not found on Wikipedia,['Image not found']
Phlegm,"Phlegm (; Ancient Greek: φλέγμᾰ, phlégma, ""inflammation"", ""humour caused by heat"") is mucus produced by the respiratory system, excluding that produced by the nasal passages.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'Image not found']"
