entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Prof Ahmad,Person,Them,Group,Told,"Prof Ahmad told them that after the cultural programme, the senior people discussed the town’s unemployment problem."
Cultural programme,Event,Senior people,Group,Followed by,"Prof Ahmad told them that after the cultural programme, the senior people discussed the town’s unemployment problem."
Senior people,Group,Town's unemployment problem,Issue,Discussed,"Prof Ahmad told them that after the cultural programme, the senior people discussed the town’s unemployment problem."
Population,Demographic,Town,Geographical location,Located in,This would give the increasing population of the town a chance to get jobs.
Jobs,Occupation,Population,Demographic,Opportunity for,This would give the increasing population of the town a chance to get jobs.
Children,Person,Prof Ahmad,Person,Told,The children were very surprised when Prof Ahmad told them that many people had objected to this idea.
Forests,Ecosystem,Green lungs,Metaphor,Serve as,"“This is because the forests serve as green lungs and water purifying systems in nature”, Prof Ahmad explained."
Forests,Ecosystem,Water purifying systems,Metaphor,Serve as,"“This is because the forests serve as green lungs and water purifying systems in nature”, Prof Ahmad explained."
Prof Ahmad,Person,Forests,Ecosystem,Explained about,"“This is because the forests serve as green lungs and water purifying systems in nature”, Prof Ahmad explained."
Children,Person,Forest,Location,Visit,"The children also wanted to know more about the forest, so they decided to visit it with Prof Ahmad."
Children,Person,Prof Ahmad,Person,Accompany,"The children also wanted to know more about the forest, so they decided to visit it with Prof Ahmad."
Children,Person,Things,Object,Packed,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Things,Object,Knife,Object,Included,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Things,Object,Hand lens,Object,Included,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Things,Object,Stick,Object,Included,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Things,Object,Notebook,Object,Included,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Children,Person,Forest trail,Location,Walked through,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Forest trail,Location,Village,Location,Near,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village."
Tibu,Person,Children,Person,With,"When he saw the children, Tibu also started walking along with them, while his aunt went on a different path."
Tibu,Person,Aunt,Person,Related to,"When he saw the children, Tibu also started walking along with them, while his aunt went on a different path."
Aunt,Person,Different path,Location,On,"When he saw the children, Tibu also started walking along with them, while his aunt went on a different path."
Tibu,Person,Forest,Location,Entered,As soon as they entered the forest Tibu raised his hand and signalled them to keep quiet because noise could disturb the animals living in the forest.
Hand,Body part,Tibu,Person,Raised by,As soon as they entered the forest Tibu raised his hand and signalled them to keep quiet because noise could disturb the animals living in the forest.
Noise,Sound,Animals,Living beings,Disturbs,As soon as they entered the forest Tibu raised his hand and signalled them to keep quiet because noise could disturb the animals living in the forest.
Tibu,Person,Them,Group,Took to,Tibu then took them to a place at a height to show them the broad view of the forest.
Place,Location,Height,Physical property,At,Tibu then took them to a place at a height to show them the broad view of the forest.
Height,Physical property,View of forest,Location,Showed,Tibu then took them to a place at a height to show them the broad view of the forest.
Children,Person,Land,Physical object,Unable to see,Children were surprised because they could not see any land (Fig. 12.1).
Fig. 12.1,Figure,Forest,Environment,View of,The Fig. 12.1  A view of a forest Rationalised 2023-24  FORESTS: OUR LIFELINE 143 environment was peaceful and a cool breeze was blowing.
Forest,Environment,Not specified,Not specified,Rationalised in 2023-24,The Fig. 12.1  A view of a forest Rationalised 2023-24  FORESTS: OUR LIFELINE 143 environment was peaceful and a cool breeze was blowing.
Forests,Not specified,Not specified,Not specified,Lifeline of,The Fig. 12.1  A view of a forest Rationalised 2023-24  FORESTS: OUR LIFELINE 143 environment was peaceful and a cool breeze was blowing.
Environment,Not specified,Cool breeze,Not specified,Characterized by,The Fig. 12.1  A view of a forest Rationalised 2023-24  FORESTS: OUR LIFELINE 143 environment was peaceful and a cool breeze was blowing.
Tibu,Person,Them,Group,Told,Tibu told them to relax since it was a normal phenomenon here.
Them,Group,Relax,Action,Told,Tibu told them to relax since it was a normal phenomenon here.
Monkeys,Animal,Trees,Plant,Climbed on,"Because of the children’s presence, some monkeys had climbed higher up on the trees where they disturbed the birds."
Children,Human,Monkeys,Animal,Presence of,"Because of the children’s presence, some monkeys had climbed higher up on the trees where they disturbed the birds."
Trees,Plant,Birds,Animal,Habitat of,"Because of the children’s presence, some monkeys had climbed higher up on the trees where they disturbed the birds."
Monkeys,Animal,Birds,Animal,Disturbed by,"Because of the children’s presence, some monkeys had climbed higher up on the trees where they disturbed the birds."
Animals,Organism,Warning call,Action,Give to,Animals often give this type of warning call to alert other animals.
Animals,Organism,Other animals,Organism,Alert,Animals often give this type of warning call to alert other animals.
Tibu,Person,Animals,Animal,mentioned,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2)."
Boar,Animal,Forest,Ecosystem,Inhabits,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2)."
Bison,Animal,Forest,Ecosystem,Inhabits,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2)."
Jackals,Animal,Forest,Ecosystem,Inhabits,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2)."
Porcupine,Animal,Forest,Ecosystem,Inhabits,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2)."
Elephants,Animal,Forest,Ecosystem,Inhabits,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2)."
Prof Ahmad,Person,Children,Person,Cautioned,Prof Ahmad cautioned children that they should not go deep into the forest.
Children,Person,Forest,Location,Located in,Prof Ahmad cautioned children that they should not go deep into the forest.
Forest,Habitat,Class VI,Class,Example of,12.3  Forest as habitat an example of a habitat in Class VI (Fig. 12.3).
Habitat,Environment,Forest,Habitat,Contains,12.3  Forest as habitat an example of a habitat in Class VI (Fig. 12.3).
Forest,Ecosystem,Animals,Organism type,Inhabitant of,They could see now how the forest provides a home for many animals and plants.
Forest,Ecosystem,Plants,Organism type,Inhabitant of,They could see now how the forest provides a home for many animals and plants.
Tibu,Person,Sal,Tree species,Identified,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4)."
Tibu,Person,Teak,Tree species,Identified,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4)."
Tibu,Person,Semal,Tree species,Identified,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4)."
Tibu,Person,Sheesham,Tree species,Identified,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4)."
Tibu,Person,Neem,Tree species,Identified,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4)."
Tibu,Person,Palash,Tree species,Identified,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4)."
