entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Microorganism,organism,Organism,anatomical entity,subclass of,"Prof Ahmad explained that apart from these animals which are easily seen, there are several organisms and micro-organisms that live in the soil.
"
Mushroom,sporocarp,Microorganism,organism,part of,"Paheli wondered what mushroom and other micro-organisms eat.
"
Humus,soil type,Soil,granular material,subclass of,"In which layer of the soil would you find humus?
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"What is its importance to the soil?
"
Humus,organic matter,Decomposition,biological process,fabrication method,"The micro-organisms which convert the dead plants and animals to humus are known as decomposers.
"
Microorganism,organism,Organism,anatomical entity,subclass of,"These micro-organisms play an important role in the forest.
"
Himus,taxon,Forest floor,floor,this taxon is source of,"Soon, Paheli removed some dead leaves and discovered under them a layer of humus on forest floor.
"
Plant,taxon,Nutrient,chemical substance,this taxon is source of,"The presence of humus ensures that the nutrients of the dead plants and animals are released into the soil.
"
Root,plant organ,Plant,taxon,part of,"From there, these nutrients are again absorbed by the roots of the living plants.
"
Animal death,cause of death,Food,disposable product,has effect,"Tibu replied the dead animals become food for vultures, crows, jackals and insects.” In this way, the nutrients are cycled.
"
Nothing goes waste in a forest,None,Forest,biome,facet of,"So, nothing goes waste in a forest (Fig. 12.9).
"
Carbon dioxide,None,Oxygen,chemical element,has parts of the class,"Fig. 12.10  Balance of oxygen and carbon dioxide Paheli reminded their friends that they have studied photosynthesis in Chapter 1.
"
Carbon dioxide,None,Oxygen,chemical element,has parts of the class,"balance of oxygen and carbon dioxide in the atmosphere (Fig. 12.10).
"
Forest,biome,Lung,nan,said to be the same as,"That is why forests are called lungs.
"
Cloud,natural phenomenon,Sky,surface,part of,"The children saw clouds forming in the sky.
"
Root,plant organ,Tree,organisms known by a particular common name,part of,"Trees take in water from their roots and release water vapour into the air through evaporation.
"
Tree,organisms known by a particular common name,Water,None,has effect,"If there were fewer trees, how will the water cycle be affected?
"
Plant,taxon,Animal,taxon,subclass of,"Tibu told them that the forest is not just home to plants and animals.
"
Lausanne,big city,Danube,river,located in or next to body of water,"Many people also live in the forest.
"
Rationalised 2023–24,literary work,OUR LIFELINE 149,literary work,followed by,"Some of Rationalised 2023-24  FORESTS: OUR LIFELINE 149 them may belong to different tribes.
"
Tibu,human,Forestry,academic discipline,occupation,"Tibu explained that these people depend mostly on the forests.
"
Water,None,Food,disposable product,part of,"The forest provides them with food, shelter, water and medicines.
"
Medicinal plants,herb,Knowledge,nan,subclass of,"They have traditional knowledge about many medicinal plants in the forest.
"
Deer,taxon,Deer,taxon,subclass of,"While Boojho was drinking water from a small stream, he saw some deer crossing the stream (Fig. 12.11).
"
Netherlands,country,Sweden,sovereign state,shares border with,"They disappeared into the bushes.
"
Dog,organisms known by a particular common name,Dog food,food,this taxon is source of,"They showed the children droppings of some animals, and explained the difference between various types of droppings.
"
Footprint,physical object,Forest,biome,part of,"Prof Ahmad informed them that the forest officers could recognise the presence of some animals in the forest by their droppings and footprints.
"
Boojho,literary character,Deer,taxon,instance of,"Boojho called every one and showed them a large, decaying heap of animal dropping.
"
Grub,organisms known by a particular common name,Beetle,taxon,subclass of,"Several beetles and grubs were feeding on the heap and a bunch of seedlings was sprouting.
"
Shrub,nan,Herb,food,subclass of,"“These seedlings are of the herbs and shrubs.
"
Paheli,human,Paheli School,school,educated at,"Paheli remembered that she saw a Pipal sapling on the sidewall in her school.
"
Carnivora,taxon,Forest,biome,endemic to,"Fig. 12.12  A sapling on a wall also protect them from carnivores that live in the forest.
"
Tibu,literary character,Tengu,fictional character,instance of,"Tibu then started looking closely at the forest floor.
"
Seed,food,Plant,taxon,part of,"Soon he called and The animals also disperse the seeds of certain plants and help the forest to grow and regenerate.
"
Dung,feces,Nutrient,chemical substance,subclass of,"The decaying animal dung also provides nutrients to the seedlings to grow”, said Prof Ahmad.
"
Habitat,territorial entity,Forest,biome,part of,"After listening to this, Boojho noted in his notebook, “By harbouring greater variety of plants, the forest provides greater opportunities for food and habitat for the herbivores.
"
Herbivore,consumer,Carnivore,zoophage,opposite of,"Larger number of herbivores means increased availability of food for a variety of Fig. 12.11  Deer in a forest Rationalised 2023-24  SCIENCE 150 carnivores.
"
Forest regeneration,biological process,Forest,biome,facet of,"The wide variety of animals helps the forest to regenerate and grow.
"
Plant,taxon,Plant,taxon,subclass of,"Decomposers help in maintaining the supply of nutrients to the growing plants in the forest.
"
Life,phenomenon,Life,phenomenon,part of,"Therefore, the forest is a ‘dynamic living entity’ — full of life and vitality.” It was about afternoon and the children wanted to go back.
"
Tibu River,river,Kawagoe River,river,mouth of the watercourse,"Tibu suggested another route for going back.
"
Italy,sovereign state,Rome,comune of Italy,capital,"While they were going back, it started raining.
"
Rain,precipitation,Precipitation,nan,subclass of,"However, surprisingly, they saw that the raindrops were not hitting the forest floor directly.
"
Tree,organisms known by a particular common name,Branch,plant structure,has parts of the class,"The uppermost layer of the forest canopy intercepted the flow of raindrops, and most of the water was coming down through the branches and the stems of the trees.
"
Tree,organisms known by a particular common name,Leaf,plant organ,has parts of the class,"From the leaves it Fig. 12.13  Rainwater drips from the trees and seeps into the ground Covered ground with decaying material acts like a sponge Rain The root system helps water to seep down in the ground The closed canopy and many layers of vegetation slow down the speed of raindrops Transpiration and evaporation Root system Water table Rationalised 2023-24  FORESTS: OUR LIFELINE 151 was dripping slowly over branches of the shrubs and herbs (Fig.
"
12th Psalms, Psalm,13th Psalms, Psalm,followed by,"12.13).
"
Australia,sovereign state,Queensland,state of Australia,contains administrative territorial entity,"They found that the ground was still dry.
"
England,devolved nation within the UK,London,city,capital,"After about half an hour, the rain stopped.
"
Tree,organisms known by a particular common name,Leaf,plant organ,has parts of the class,"They noticed that the layer of dead leaves over the forest floor appeared wet now.
"
Water,None,Forest,biome,part of,"But water did not stagnate in the forest.
"
Boojho,literary character,Boojho,fictional city,residence,"Boojho thought that if it had rained so heavily in his town, it would have flooded the drains and roads.
"
Rain,precipitation,Wind,phenomenon,has effect,"What would happen if it rains heavily in your town?
"
Weathering,destruction,Rain,precipitation,has effect,"Prof Ahmad told them that the forest also acts as a natural absorber of rainwater and allows it to seep.
"
Water table,landform,Hydrology,specialty,facet of,"It helps maintain the water table throughout the year.
"
Forest,biome,Stream,natural watercourse,subclass of,"Forests not only help in controlling floods but also help maintain the flow of water in the streams so that we get a steady supply of water.
"
Flood,natural disaster,Rain,precipitation,has cause,"On the other hand, if trees are not present, rain hits the ground directly and may flood the area around it.
"
Rain,precipitation,Weathering,destruction,has effect,"Heavy rain may also damages the soil.
"
Tree,organisms known by a particular common name,Root,plant organ,has parts of the class,"Roots of trees normally bind the soil together, but in their absence the soil is washed away or eroded.
"
Tibu,human,Tibetan,geographic region,place of birth,"The children spent an hour at Tibu’s village on their way back.
"
Winnipeg,city,Northwest Territories,administrative territorial entity of Canada,part of,"The weather of the village was quite pleasant.
"
Rain,precipitation,Precipitation,nan,subclass of,"Villagers told them that due to the surrounding forest, they receive good rainfall.
"
Canada,sovereign state,Quebec,administrative territorial entity of Canada,contains administrative territorial entity,"The air also remained cool.
"
Noise pollution,pollution,Noise pollution,pollution,subclass of,"Noise pollution, too is less because the forest absorbs the noise of the nearby highway.
"
History of the village,aspect of history,Village,human settlement,facet of,"The children learnt about the history of the village.
"
Forest,biome,Agriculture,academic discipline,use,"It surprised them that the villages and the agricultural fields of that area were created after clearing the forest about sixty years ago.
"
