Entity,Definition,Images
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Wild animal,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']
Night,"Night (also described as nighttime, unconventionally spelled as ""nite"") is the period of ambient darkness from sunset to sunrise during each 24-hour day, when the Sun is below the horizon.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Cumulus_clouds_in_fair_weather.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/En-Night-article.ogg']"
Leaf,"A leaf is a principal appendage of the stem of a vascular plant, usually borne laterally aboveground and specialized for photosynthesis.","['https://upload.wikimedia.org/wikipedia/commons/c/c7/%28Ziziphus_jujuba%29_Foliage_at_Ammuguda_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/3D_rendering_of_a_micro_CT_scan_of_a_piece_of_dried_leaf..ogv', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Acer_Truncatum_leaf.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Adiantum_cunninghamii.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Berberis_gagnepainii_thorn.jpg']"
Plant science,Not found on Wikipedia,[]
Room,"In a building or large vehicle, like a ship, a room is any enclosed space within a number of walls to which entry is possible only via a door or other dividing structure that connects it to either a passageway, another room, or the outdoors, that is large enough for several people to move about, and whose size, fixtures, furnishings, and sometimes placement within the building or ship support the activity to be conducted in it.","['https://upload.wikimedia.org/wikipedia/commons/3/3d/Akha_Kitchen.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Ateneul_Rom%C3%A2n_-_Sala.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Big_single-family_home_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/Castle_Howard_Lady_Georgianas%27_Dressing_Room.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Plant stem,"A stem is one of two main structural axes of a vascular plant, the other being the root.","['https://upload.wikimedia.org/wikipedia/commons/4/4e/Asparagus_produce-1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Cucurbita_maxima_Zapallo_Plomo_semiller%C3%ADa_Costanzi_-_vine_detail_decumbent_shoot_and_tendril.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Ferns.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Labeledstemforposter_copy_new.jpg']"
Stimulus (physiology),"In physiology, a stimulus is a detectable change in the physical or chemical structure of an organism's internal or external environment.","['https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Phototrophic_Response_to_Stimulus.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Waste,Waste (or wastes) are unwanted or unusable materials.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Agbogbloshie_Ghana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Agobox.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Bedrijfsafval.jpg']"
Waste,Waste (or wastes) are unwanted or unusable materials.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Agbogbloshie_Ghana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Agobox.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Bedrijfsafval.jpg']"
Excretion,Excretion is a process in which metabolic waste ,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Feces_and_uric-acid.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Uric_Acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Plant hormone,"Plant hormone (or phytohormones) are signal molecules, produced within plants, that occur in extremely low concentrations.","['https://upload.wikimedia.org/wikipedia/commons/1/16/2-hydroxybenzoic_acid_200.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/5-Deoxystrigol_chemical_structure.png', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Abscisic_acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Auxin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/54/Brassinolide.png']"
Waste,Waste (or wastes) are unwanted or unusable materials.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Agbogbloshie_Ghana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Agobox.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Bedrijfsafval.jpg']"
Organism,"In biology, an organism (from Ancient Greek  ὄργανον (órganon) 'instrument, implement, tool', and  -ισμός (-ismós)) is any living system that functions as an individual entity.","['https://upload.wikimedia.org/wikipedia/commons/2/2e/Amoeba_%28Am%C3%B6be%29_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Celltypes.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/EscherichiaColi_NIAID.jpg']"
Animal reproduction,Not found on Wikipedia,[]
Animal,"Animals are multicellular, eukaryotic organisms in the biological kingdom Animalia.","['https://upload.wikimedia.org/wikipedia/commons/6/64/20090730_020239_Rotifer.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/20191203_Anomalocaris_canadensis.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/A_colourful_Sponge_on_the_Fathom.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Alexander_Coosemans_-_Still_Life_with_Lobster_and_Oysters.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Amphiporus_angulatus.png']"
Animal,"Animals are multicellular, eukaryotic organisms in the biological kingdom Animalia.","['https://upload.wikimedia.org/wikipedia/commons/6/64/20090730_020239_Rotifer.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/20191203_Anomalocaris_canadensis.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/A_colourful_Sponge_on_the_Fathom.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Alexander_Coosemans_-_Still_Life_with_Lobster_and_Oysters.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Amphiporus_angulatus.png']"
Animal,"Animals are multicellular, eukaryotic organisms in the biological kingdom Animalia.","['https://upload.wikimedia.org/wikipedia/commons/6/64/20090730_020239_Rotifer.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/20191203_Anomalocaris_canadensis.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/A_colourful_Sponge_on_the_Fathom.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Alexander_Coosemans_-_Still_Life_with_Lobster_and_Oysters.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Amphiporus_angulatus.png']"
Seed,"In botany, seed is an undeveloped plant embryo and food reserve enclosed in a protective outer covering.","['https://upload.wikimedia.org/wikipedia/commons/9/97/Avocado_seed_diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Budowa_nasienia-dwuliscienne.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Comparison_of_Monocotyledons_and_Dicotyledons.png', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Female_coco_de_mer_seed.jpg']"
Egg,"An egg is an organic vessel grown by an animal to carry a possibly fertilized egg cell (a zygote) and to incubate from it an embryo within the egg until the embryo has become an animal fetus that can survive on its own, at which point the animal hatches.","['https://upload.wikimedia.org/wikipedia/commons/5/54/Adolphe_Millot_oeufs-fixed.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/Chicken_egg_diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Clupeaharenguskils2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Bird,"Birds are a group of warm-blooded vertebrates constituting the class Aves (), characterised by feathers, toothless beaked jaws, the laying of hard-shelled eggs, a high metabolic rate, a four-chambered heart, and a strong yet lightweight skeleton.","['https://upload.wikimedia.org/wikipedia/commons/0/0f/17.6-24-1974-Cuerda-seca-flisepanel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/A_monograph_of_the_Bucerotid%C3%A6%2C_or_family_of_the_hornbills_%28Plate_II%29_%28white_background%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Aegotheles_savesi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/African_Scops_owl.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Anchiornis_feathers.jpg']"
HARACTERISTICS,Not found on Wikipedia,[]
Body movement,Not found on Wikipedia,[]
Paper,"Paper is a thin sheet material produced by mechanically or chemically processing cellulose fibres derived from wood, rags, grasses or other vegetable sources in water, draining the water through fine mesh leaving the fibre evenly distributed on the surface, followed by pressing and drying.","['https://upload.wikimedia.org/wikipedia/commons/7/7b/20221129_low_quality_paper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Book_suffering_from_slow_fire.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Chinese_hemp_paper_western_han.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Coloured%2C_textured_craft_card.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Life,"Life is a quality that distinguishes matter that has biological processes, such as signaling and self-sustaining processes, from matter that does not, and is defined by the capacity for growth, reaction to stimuli, metabolism, energy transformation, and reproduction.","['https://upload.wikimedia.org/wikipedia/commons/5/5a/20100422_235222_Cyanobacteria.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/A_lather-like_hierarchy_of_lifeness..png', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Adenovirus_transmission_electron_micrograph_B82-0142_lores.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Aerial_image_of_Grand_Prismatic_Spring_%28view_from_the_south%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/Aristotelian_Soul.png']"
Survival,"Survival, or the act of surviving, is the propensity of something to continue existing, particularly when this is done despite conditions that might kill or destroy it.","['https://upload.wikimedia.org/wikipedia/commons/4/44/Cobra_Gold_Jungle_Survival.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Survival_outpost_in_Antarctica.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Survival_outpost_in_Antarctica.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg']"
Reproduction,"Reproduction (or procreation or breeding) is the biological process by which new individual organisms – ""offspring"" – are produced from their ""parent"" or parents.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Evolsex-dia1a.png', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Hoverflies_mating_midair.jpg']"
Seed,"In botany, seed is an undeveloped plant embryo and food reserve enclosed in a protective outer covering.","['https://upload.wikimedia.org/wikipedia/commons/9/97/Avocado_seed_diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Budowa_nasienia-dwuliscienne.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Comparison_of_Monocotyledons_and_Dicotyledons.png', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Female_coco_de_mer_seed.jpg']"
Bud,"In botany, a bud is an undeveloped or embryonic shoot and normally occurs in the axil of a leaf or at the tip of a stem.","['https://upload.wikimedia.org/wikipedia/commons/d/de/Alnus_glutinosa_bud_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Bud1web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Buds_of_Fraxinus_excelsior_03.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/39/Coreopsis_tinctoria_cultivar_Uptick_Cream_and_Red_8.JPG']"
Plant reproduction,"Plant reproduction is the production of new offspring in plants, which can be accomplished by sexual or asexual reproduction.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Leaf_1_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Mice_X_Y_chromosomes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Orchidflower3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg']"
Menhdi,Not found on Wikipedia,[]
Soil,"Soil, also commonly referred to as earth or dirt, is a mixture of organic matter, minerals, gases, liquids, and organisms that together support life.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Cone_penetration_test.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Core_sample.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Definition_of_Free_Cultural_Works_logo_notext.svg']"
Plant,Plants are predominantly photosynthetic eukaryotes of the kingdom Plantae.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Eenbruinigherfstblad.jpg']"
Cutting,"Cutting is the separation or opening of a physical object, into two or more portions, through the application of an acutely directed force.","['https://upload.wikimedia.org/wikipedia/commons/0/00/Glass_cutter.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/Scissors.jpg']"
Plant,Plants are predominantly photosynthetic eukaryotes of the kingdom Plantae.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Eenbruinigherfstblad.jpg']"
