Entity,Definition,Images
Motion,"In physics, motion is the phenomenon in which an object changes its position with respect to time.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/Folkloric_Tanoura_dance_performed_by_man.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Stylised_atom_with_three_Bohr_model_orbits_and_stylised_nucleus.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Felix Mendel,Not found on Wikipedia,['Image not found']
Pedicel,Not found on Wikipedia,['Image not found']
Binomial,Binomial may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Rocket engine,"A rocket engine uses stored rocket propellants as the reaction mass for forming a high-speed propulsive jet of fluid, usually high-temperature gas.","['https://upload.wikimedia.org/wikipedia/commons/e/ec/Armadillo_Aerospace_Pixel_Hover.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Liquid-Fuel_Rocket_Diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Nozzle_de_Laval_diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Sunflower,Not found on Wikipedia,['Image not found']
Protein digestibility,Protein digestibility refers to how well a given protein is digested.,"['https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Myoglobin.png', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Nuvola_apps_kruler.svg']"
Nature,"Nature, in the broadest sense, is the physical world or universe.","['https://upload.wikimedia.org/wikipedia/commons/f/f4/44_-_Iguazu_-_D%C3%A9cembre_2007.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Amazon_Manaus_forest.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Animal_diversity.png', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Aravalli.jpg']"
Black,Black is a color which results from the absence or complete absorption of visible light.,"['https://upload.wikimedia.org/wikipedia/commons/0/08/01_Schwarzb%C3%A4r.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/1920_Ford_Model_T_Centerdoor_Sedan_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Akhilleus_Aias_MGEt_16757.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Alt_Telefon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Anneke_Gr%C3%B6nloh_1964_Eurovision_dress.jpg']"
Ecosystem of rivers,Not found on Wikipedia,['Image not found']
Coulomb,The coulomb (symbol: C) is the unit of electric charge in the International System of Units (SI).,"['https://upload.wikimedia.org/wikipedia/commons/9/9f/Charles_de_Coulomb.png', 'https://upload.wikimedia.org/wikipedia/commons/3/30/International_System_Of_Units_Logo_.png', 'https://upload.wikimedia.org/wikipedia/commons/3/30/International_System_Of_Units_Logo_.png', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Eukaryote,"Eukaryota, whose members are known as eukaryotes (), is a diverse domain of organisms whose cells have a nucleus.","['https://upload.wikimedia.org/wikipedia/commons/e/ec/Acanthocystis_labeled_Picture1.1.png', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Ammonia_tepida.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Ancyromonas.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f5/Anim1754_-_Flickr_-_NOAA_Photo_Library_%28rotated%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Asco1013.jpg']"
Cellular component,"Cellular components are the complex biomolecules and structures of which cells, and thus living organisms, are composed.","['https://upload.wikimedia.org/wikipedia/commons/a/ac/NIEHScell.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Protein_translation.gif', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Cxamplc,Not found on Wikipedia,['Image not found']
Vegetative reproduction,"Vegetative reproduction (also known as vegetative propagation, vegetative multiplication or cloning) is any form of asexual reproduction occurring in plants in which a new plant grows from a fragment or cutting of the parent plant or  specialized reproductive structures, which are sometimes called vegetative propagules.Many plants naturally reproduce this way, but it can also be induced artificially.","['https://upload.wikimedia.org/wikipedia/commons/3/36/Bryophyllum_daigremontianum_nahaufnahme1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Kalanchoe_veg.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Muscari_displaying_vegetative_reproduction.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Energy transformation,"Energy transformation, also known as energy conversion, is the process of changing energy from one form to another.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/EnergyTransformation.gif', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Fuoco_26-7-2003_Foto_G._Dall%27Orto.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/09/Oaxaca_I_Lamatalaventosa_Wind_Farm.jpg']"
Oxalic acid,Oxalic acid is an organic acid with the systematic name ethanedioic acid and formula HO2C−CO2H. It is the simplest dicarboxylic acid.,"['https://upload.wikimedia.org/wikipedia/commons/2/23/Beecrystals.PNG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/GHS-pictogram-acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/GHS-pictogram-exclam.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/NFPA_704.svg']"
Frame of reference,"In physics and astronomy, a frame of reference (or reference frame) is an abstract coordinate system whose origin, orientation, and scale are specified by a set of reference points―geometric points whose position is identified both mathematically (with numerical coordinate values) and physically (signaled by conventional markers).For n dimensions, n + 1 reference points are sufficient to fully define a reference frame.","['https://upload.wikimedia.org/wikipedia/commons/0/0f/Mergefrom.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Minkowski_diagram_-_3_systems.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Reference_frame_and_observer.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/22/Spacetime_curvature.png']"
Literary work,Not found on Wikipedia,['Image not found']
Nerve,"A nerve is an enclosed, cable-like bundle of nerve fibers (called axons) in the peripheral nervous system.","['https://upload.wikimedia.org/wikipedia/commons/a/ac/1319_Nerve_StructureN.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Complete_neuron_cell_diagram_en.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a7/Nerves_of_the_left_upper_extremity.gif']"
Homo sapiens,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']
Apu,Not found on Wikipedia,['Image not found']
Vascular system,Not found on Wikipedia,['Image not found']
Salt content,Not found on Wikipedia,['Image not found']
Nuclear membrane,Not found on Wikipedia,['Image not found']
Isotopes of carbon,"Carbon (6C) has 15 known isotopes, from 8C to 22C, of which 12C and 13C are stable.","['https://upload.wikimedia.org/wikipedia/commons/f/fe/Asterisks_2_%28vertical%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Asterisks_one.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Solar System,The Solar System is the gravitationally bound system of the Sun and the objects that orbit it.,"['https://upload.wikimedia.org/wikipedia/commons/1/1f/AS17-134-20473.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Comet_Hale-Bopp_1995O1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg']"
Tomato acid,Not found on Wikipedia,['Image not found']
Andromeda Psalms,Not found on Wikipedia,['Image not found']
Shape,"A shape or figure is a graphical representation of an object or its external boundary, outline, or external surface, as opposed to other properties such as color, texture, or material type.","['https://upload.wikimedia.org/wikipedia/commons/b/b9/Area.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Basic_shapes.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Plastic_vormenstoof_of_puzzelbal_van_%E2%80%9CTupperware_Toy%E2%80%9D%2C_objectnr_83212.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Polygon_types.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Similar-geometric-shapes.svg']"
Heredity,"Heredity, also called inheritance or biological inheritance, is the passing on of traits from parents to their offspring; either through asexual reproduction or sexual reproduction, the offspring cells or organisms acquire the genetic information of their parents.","['https://upload.wikimedia.org/wikipedia/commons/5/52/Aristotle%27s_model_of_Inheritance.png', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Autosomal_dominant.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Autosomal_dominant_inheritance_for_structural_protein.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Autosomal_recessive.png', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Autosomal_recessive_inheritance_for_affected_enzyme.png']"
Body fluid,"Body fluids, bodily fluids, or biofluids, sometimes body liquids, are liquids within the human body.","['https://upload.wikimedia.org/wikipedia/commons/2/25/Cellular_Fluid_Content.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Lesson-3,Not found on Wikipedia,['Image not found']
Asexual reproduction,Asexual reproduction is a type of reproduction that does not involve the fusion of gametes or change in the number of chromosomes.,"['https://upload.wikimedia.org/wikipedia/commons/1/11/Aphid-giving-birth.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Bryophyllum_daigremontianum_nahaufnahme1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Caduco.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/DesertGrasslandWhiptailLizard_AspidoscelisUniparens56.jpg']"
Solar cell,"A solar cell, or photovoltaic cell, is an electronic device that converts the energy of light directly into electricity by the photovoltaic effect, which is a physical and chemical phenomenon.","['https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/CO2_mitigation_and_price.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Dawn_solar_panel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/39/Explorer_6_paddles_up.jpg']"
Polythene,Not found on Wikipedia,['Image not found']
Dietary nutrition,Not found on Wikipedia,['Image not found']
Rose stem,Not found on Wikipedia,['Image not found']
Sporangium,"A sporangium (PL sporangia; from Late Latin, from Ancient Greek  σπορά (sporá) 'seed', and  ἀγγεῖον (angeîon) 'vessel') , also known as a ""sporange"", is an enclosure in which spores are formed.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Equisetum_arvense_sporangia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/Fern_Sori.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Fern_sporangia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b1/Fern_sporangia_in_Saratoga_CA.jpg']"
Secondary consumer,Not found on Wikipedia,['Image not found']
Asthma,Asthma is a long-term inflammatory disease of the airways of the lungs.,"['https://upload.wikimedia.org/wikipedia/commons/5/5b/Asthma_%28Lungs%29.png', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Asthma_.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Asthma_attack-illustration_NIH.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/Asthma_prevalence%2C_OWID.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Asthma_world_map-Deaths_per_million_persons-WHO2012.svg']"
Stellar isotope,Not found on Wikipedia,['Image not found']
Potential potential,Not found on Wikipedia,['Image not found']
Simple ca1bohydmtc,Not found on Wikipedia,['Image not found']
Dissolution,Dissolution may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Segun,Segun may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Medical uses of isotopes,Not found on Wikipedia,['Image not found']
Imbibitions,Not found on Wikipedia,['Image not found']
Leech,Leeches are segmented parasitic or predatory worms that comprise the subclass Hirudinea within the phylum Annelida.,"['https://upload.wikimedia.org/wikipedia/commons/1/12/20100214_Leech_climbing_door_at_Lake_Leake%2C_Tasmania.ogv', 'https://upload.wikimedia.org/wikipedia/commons/3/37/Acanthobdella_001_%28detail%29.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/CystobranchusRespiransRutilusRutilus.JPG']"
Solar ray,Not found on Wikipedia,['Image not found']
Thyroid hormones,"Thyroid hormones are any hormones produced and released by the thyroid gland, namely triiodothyronine (T3) and thyroxine (T4).","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Levothyroxine2DCSD.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Liothyronine2DCSD.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Thyroid_hormone_synthesis.png']"
Medicine,"Medicine is the science and practice of caring for a patient, managing the diagnosis, prognosis, prevention, treatment, palliation of their injury or disease, and promoting their health.","['https://upload.wikimedia.org/wikipedia/commons/b/b3/Al-Risalah_al-Dhahabiah.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/3c/Albert_Edelfelt_-_Louis_Pasteur_-_1885.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/Asklepios.3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Changing_lives_for_girls_and_women_every_week_%2812330467294%29.jpg']"
III Creative Questions,Not found on Wikipedia,['Image not found']
"Mary, mother of Jesus","Mary was a first-century Jewish woman of Nazareth, the wife of Joseph and the mother of Jesus.","['https://upload.wikimedia.org/wikipedia/commons/5/5a/046CupolaSPietro.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/Angelico%2C_madonna_col_bambino%2C_pinacoteca_sabauda.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Bible.malmesbury.arp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Chinese_Madonna._St._Francis%27_Church%2C_Macao.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Christian_cross.svg']"
Nerve oord,Not found on Wikipedia,['Image not found']
Rajanigandha,"Rajanigandha (English: Tuberose) (Bengali: রজনীগন্ধা) is a 1982 Bangladeshi film starring Razzak, Alamgir and Shabana opposite them.","['https://upload.wikimedia.org/wikipedia/commons/a/a0/Bangladesh_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Photographic camera,Not found on Wikipedia,['Image not found']
Unisexuality,Not found on Wikipedia,['Image not found']
Bird,"Birds are a group of warm-blooded vertebrates constituting the class Aves (), characterised by feathers, toothless beaked jaws, the laying of hard-shelled eggs, a high metabolic rate, a four-chambered heart, and a strong yet lightweight skeleton.","['https://upload.wikimedia.org/wikipedia/commons/0/0f/17.6-24-1974-Cuerda-seca-flisepanel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/A_monograph_of_the_Bucerotid%C3%A6%2C_or_family_of_the_hornbills_%28Plate_II%29_%28white_background%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Aegotheles_savesi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/African_Scops_owl.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Anchiornis_feathers.jpg']"
