Entity,Definition,Images
Human sexuality,Human sexuality is the way people experience and express themselves sexually.,"['https://upload.wikimedia.org/wikipedia/commons/2/26/Bisexuality_symbol_%28bold%2C_color%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Demonstration%2C_with_Gay_Liberation_Front_Banner%2C_c1972_%287374381322%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Eugen_de_Blaas_The_Flirtation.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Female_reproductive_system_lateral.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Leffler_-_WomensLib1970_WashingtonDC.jpg']"
Try the activity,Not found on Wikipedia,['Image not found']
Insecticide,Insecticides are substances used to kill insects.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/87/FLIT_Spray_Can_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Hazardous-pesticide.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Kente_l.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Myrosinase_general_mechanism.png']"
Leather,"Leather is a strong, flexible and durable material obtained from the tanning, or chemical treatment, of animal skins and hides to prevent decay.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Leather_tanning%2C_Fes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Leathertools.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Ledertrocknung_in_Suai.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Modern-day_tannery.jpg']"
Human sexual activity,"Human sexual activity, human sexual practice or human sexual behaviour is the manner in which humans experience and express their sexuality.","['https://upload.wikimedia.org/wikipedia/commons/a/af/1925_Wegener_Les_Delassements_dEros_09_anagoria.JPG', 'https://upload.wikimedia.org/wikipedia/commons/7/71/2_Erotic_Kama_statues_of_Khajuraho_Hindu_Temple_de_Lakshmana_Khajur%C3%A2ho_India_2013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/An_ottoman_miniature_from_the_book_Sawaqub_al-Manaquib_depicting_Homosexuality.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Bisexuality_symbol_%28bold%2C_color%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Overpopulation,Overpopulation or overabundance is a phenomenon in which a species' population becomes larger than the carrying capacity of its environment.,"['https://upload.wikimedia.org/wikipedia/commons/7/77/Open_Access_logo_PLoS_transparent.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/The_Earth_seen_from_Apollo_17.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Wiki_letter_w.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Disease causing Microorganisms in Plants,Not found on Wikipedia,['Image not found']
Voice box,Voice box may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Munich,Munich ( MEW-nik; German: München [ˈmʏnçn̩] (listen); Bavarian: Minga [ˈmɪŋ(ː)ɐ] (listen)) is the capital and most populous city of the Free State of Bavaria.,"['https://upload.wikimedia.org/wikipedia/commons/0/02/2008-11-29_HVB-Tower_mit_Sheraton_Hotel_in_M%C3%BCnchen_%28IMG_1359%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/3c/4_Cilindros%2C_M%C3%BAnich%2C_Alemania%2C_2013-02-11%2C_DD_02.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Allianz_Arena_2008-02-09.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Allianz_arena_golden_hour_Richard_Bartz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Alte_Utting_6144.jpg']"
Corrosion,Corrosion is a natural process that converts a refined metal into a more chemically stable oxide.,"['https://upload.wikimedia.org/wikipedia/commons/f/fd/Belaying8.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Corroding_Steel_Electrification_Gantry.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Corrosion_protection.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Crevice_corrosion_of_316_stainless_steel_in_desalination.jpg']"
Penalty kick,Not found on Wikipedia,['Image not found']
Shopping mall,"A shopping mall (or simply mall) is a North American term for a large indoor shopping center, usually anchored by department stores.","['https://upload.wikimedia.org/wikipedia/commons/1/12/07-06-21-tallinn-by-RalfR-114.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/2018_Mall_of_America_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/9.3.07GardenStatePlazaMallbyLuigiNovi.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Artz_Pedegral2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Bashundhara_city.JPG']"
Big animal,Not found on Wikipedia,['Image not found']
A Midsummer Night's Dream,A Midsummer Night's Dream is a comedy written by William Shakespeare c.,"['https://upload.wikimedia.org/wikipedia/commons/2/23/A_Midsummer_Night%27s_Dream_at_The_Doon_School.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Augustins_-_La_Folie_de_Titania_-_Paul_Jean_Gervais_1897_2004_1_188.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Charles_Cowden_Clarke.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/Dagger-14-plain.png']"
Landscape,"A landscape is the visible features of an area of land, its landforms, and how they integrate with natural or man-made features, often considered in terms of their aesthetic appeal.","['https://upload.wikimedia.org/wikipedia/commons/7/74/040719_172_dorset_marnhull2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Adams_The_Tetons_and_the_Snake_River.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Agasthiyamalai_range_and_Tirunelveli_rainshadow.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Albert_Bierstadt_-_Matterhorn.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/79/Carl_Brandt_-_Norrl%C3%A4ndskt_vinterlandskap_med_%C3%85reskutan_i_fonden.jpg']"
Internet,The Internet (or internet) is the global system of interconnected computer networks that uses the Internet protocol suite (TCP/IP) to communicate between networks and devices.,"['https://upload.wikimedia.org/wikipedia/commons/a/a5/Example_of_an_iterative_DNS_resolver.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Crystal_Clear_app_linneighborhood.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Data_Networks_classification_by_spatial_scope.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Definition_of_Free_Cultural_Works_logo_notext.svg']"
Sweat gland,"Sweat glands, also known as sudoriferous or sudoriparous glands, from Latin  sudor 'sweat', are small tubular structures of the skin that produce sweat.","['https://upload.wikimedia.org/wikipedia/commons/2/2c/Apocrine.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Fingerprt.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Gray893_-_sweat_glands.png', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Gray940_-_sweat_gland.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Gray946.png']"
SCIENCE 54,Not found on Wikipedia,['Image not found']
Interlocking,"In railway signalling, an interlocking is an arrangement of signal apparatus that prevents conflicting movements through an arrangement of tracks such as junctions or crossings.","['https://upload.wikimedia.org/wikipedia/commons/e/ee/Antwerpen_Noord_seinhuis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Des_Plaines_interlocking_tower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Interlocking_machine_locking_bed.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Pennsylvania_Railroad%2C_HOLMES_Block_Station_modelboard_and_lever_machine.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Promenade_St_Tower_Control_Panel.jpg']"
Stop moving,Not found on Wikipedia,['Image not found']
Kerosene Stove 5,Not found on Wikipedia,['Image not found']
Wild animal,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']
Hard work,Not found on Wikipedia,['Image not found']
Egg shell,Not found on Wikipedia,['Image not found']
Scientific discovery,Not found on Wikipedia,['Image not found']
Stay away from,Not found on Wikipedia,['Image not found']
Porous soil,Not found on Wikipedia,['Image not found']
Cholera virus,Not found on Wikipedia,['Image not found']
Waterfall,A waterfall is a point in a river or stream where water flows over a vertical drop or a series of steep drops.,"['https://upload.wikimedia.org/wikipedia/commons/9/9d/American_Falls_Niagara_Falls_USA_from_Skylon_Tower_on_2002-05-28.png', 'https://upload.wikimedia.org/wikipedia/commons/d/da/An_ephemeral_waterfall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/BrandywineFalls_1200W.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fb/Frederic_Edwin_Church_-_Niagara_Falls%2C_from_the_American_Side_-_Google_Art_Project.jpg']"
Male hormone 2,Not found on Wikipedia,['Image not found']
Causality of deforestation,Not found on Wikipedia,['Image not found']
Sowing,Sowing is the process of planting seeds.,"['https://upload.wikimedia.org/wikipedia/commons/1/19/Between_corn_rows.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/GrowingAvocadoFromSeed.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/b0/Horticulture_Tray3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Manual_sowing_machine.jpg']"
West Sikkim,Not found on Wikipedia,['Image not found']
New Testament,The New Testament (NT) is the second division of the Christian biblical canon.,"['https://upload.wikimedia.org/wikipedia/commons/0/01/Bible.malmesbury.arp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Christian_cross.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Codex_Harcleianus.PNG', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Codex_Regius_%28019%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Naked species,Not found on Wikipedia,['Image not found']
Reproduction,"Reproduction (or procreation or breeding) is the biological process by which new individual organisms – ""offspring"" – are produced from their ""parent"" or parents.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Evolsex-dia1a.png', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Hoverflies_mating_midair.jpg']"
Kaziranga National Park,"Kaziranga National Park is a national park in the Golaghat and Nagaon districts of the state of Assam, India.","['https://upload.wikimedia.org/wikipedia/commons/e/ee/Asian_Elephant_in_Corbett_National_Park.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/Assam_014.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Assam_028_yfb_edit.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Assam_057.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Assam_rhinos.jpg']"
Frog egg,Not found on Wikipedia,['Image not found']
Car,A car or automobile is a motor vehicle with wheels.,"['https://upload.wikimedia.org/wikipedia/commons/7/73/07-08_Chevrolet_Suburban_LT.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/1885Benz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/1923_Ford_Model_T_UPS_interior.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/2011_Nissan_Leaf_SL_--_10-28-2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/2011_Toyota_Corolla_--_NHTSA.jpg']"
Aeroplane,Not found on Wikipedia,['Image not found']
Ciliary muscle,"The ciliary muscle is an intrinsic muscle of the eye formed as a ring of smooth muscle in the eye's middle layer, uvea (vascular layer).","['https://upload.wikimedia.org/wikipedia/commons/c/cb/Ciliary_ganglion_pathways.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Eye-diagram_no_circles_border.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Gray872.png', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/Gray873.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Gray878.png']"
Deep water,Not found on Wikipedia,['Image not found']
Protozoa,"Protozoa (singular: protozoan or protozoon; alternative plural: protozoans) are a group of single-celled eukaryotes, either free-living or parasitic, that feed on organic matter such as other microorganisms or organic tissues and debris.","['https://upload.wikimedia.org/wikipedia/commons/4/45/Dileptus_viridis_cyst.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Georg_August_Goldfuss_Protozoa_Infusoria_Monades.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Isotricha_intestinalis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/John_Hogg_--_Primigenum_or_Protoctista.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Evaporation,Evaporation is a type of vaporization that occurs on the surface of a liquid as it changes into the gas phase.,"['https://upload.wikimedia.org/wikipedia/commons/3/36/10._%D0%9B%D0%B0%D0%B4%D0%B5%D1%9A%D0%B5_%D0%BF%D1%80%D0%B8_%D0%B8%D1%81%D0%BF%D0%B0%D1%80%D1%83%D0%B2%D0%B0%D1%9A%D0%B5.ogv', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Condensation_droplets.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Misty_road_after_rain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Honey 7,Not found on Wikipedia,['Image not found']
Year Six,Not found on Wikipedia,['Image not found']
Statement,Statement or statements may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Crossword,A crossword is a word puzzle that usually takes the form of a square or a rectangular grid of white- and black-shaded squares.,"['https://upload.wikimedia.org/wikipedia/commons/7/7c/A_crossword_fanatic_ringing_up_a_doctor_in_the_middle_of_the_Wellcome_V0011518.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/51/A_person_works_on_a_crossword_puzzle_in_the_subway_2008.tif', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/BarredGridCrossword.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Bengalicrossword.jpg']"
Food distribution,Food distribution is the process where a general population is supplied with food.,"['https://upload.wikimedia.org/wikipedia/commons/2/21/20150916-OSEC-LSC-0155_%2821629244322%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/FAO_logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/FEMA_-_35275_-_American_Red_Cross_booth_at_FEMA_Hurricane_Awareness_Day.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Food_and_Drug_Administration_logo.svg']"
Lubrication 6,Not found on Wikipedia,['Image not found']
Figure 12,Not found on Wikipedia,['Image not found']
Sex organ,"A sex organ, also known as a reproductive organ, is a part of an organism that is involved in sexual reproduction.","['https://upload.wikimedia.org/wikipedia/commons/2/26/Bisexuality_symbol_%28bold%2C_color%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/CharaV3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Female_genitalia_Lepidoptera.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Yolk,"Among animals which produce eggs, the yolk (; also known as the vitellus) is the nutrient-bearing portion of the egg whose primary function is to supply food for the development of the embryo.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Double_and_single_yolk_hen_eggs.png', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/Egg_and_maxi_egg_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/04/Egg_and_maxi_egg_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/Egg_with_two_yellows.jpg']"
Concern,Concern may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Wikivoyage-Logo-v3-icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
