entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Man to lift the drum,musical technique,Musical technique,technique,instance of,"Discuss the advantages of the technique applying by the man to lift the drum.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Stapler,tool,Stapling,textile process,use,"Moni and Shilpi were stapling some papers using a stapler.
"
Stapler,printer,Pressure tool,tool,subclass of,"Moni was working by applying pressure on the front portion of the stapler.
"
Lever,device,Lever,device,subclass of,"What is lever?
"
Class-III lever,lever,Mechanical efficiency,physical quantity,measurement scale,"How can the mechanical efficiency of class-III lever be increased?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Moni,human,Shilpi,human,sibling,"Explain the fundamental principle of the machine used by Moni and Shilpi.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Moni,human,Shilpi,human,sibling,"Who should change the way of working in order to make the work much easier- Moni or Shilpi.
"
Analyse and answer,logical analysis,Logical analysis,analysis,subclass of,"Analyse and answer.
"
Earth,inner planet,Universe,universe,part of,"CHAPTER TWELVE ORIGIN AND FORMATION OF THE EARTH For thousands of years man has been searching the answer to the question, ""How were the earth and the univers created"".
"
Creation of the Earth,creation myth,Creation myth,nan,instance of,"There are many conventional theories and stories in different cultures and societies regarding the creation of the earth.
"
Hinduism,religion,Islam,religion,subclass of,"But on the basis of evidences found so far, majority of the scientists have accepted this theory now.
"
Universe,universe,Big Bang,occurrence,significant event,"According to this theory, the universe was created following a vigorous explosion.
"
Earth,inner planet,Universe,universe,part of,"One astronomical body of the universe is the earth.
"
Earth,inner planet,Geography of the Earth,geography of geographic location,geography of topic,"We can see the outer side of the earth but the internal formation of the earth is not easy to understand.
"
Types of volcanic eruptions,natural disaster,Earthquake,natural phenomenon,has effect,"The internal formation of the earth can be presumed from the happenings of earth-quake and volcanic eruption.
"
Earth,inner planet,History of Earth,aspect of history,history of topic,"By the end of this chapter, you will be able to: • describe the incident of the origin of the earth.
"
Earth,inner planet,Geology of the Earth,geology of geographic location,geography of topic,"• explain the formation of the earth.
"
Earth,inner planet,Sun,G-type main-sequence star,parent astronomical body,"• explain the uniqueness of the earth, the sun and the moon.
"
Earthquake,natural phenomenon,Earthquake,natural phenomenon,has effect,"• explain the causes of earth-quake.
"
Earth,inner planet,Universe,universe,parent astronomical body,"LESSONS 1-l: ORIGIN OF THE UNIVERSE AND THE EARTH You all know that we live on the surface of the earth.
"
What can we see,None,Upward projection,projection,facet of,"What can we see as we look upward?
"
Daytime,time of the day,Night,time of the day,opposite of,"We can see the sun at day time and at night we can see the moon, stars and the planets.
"
Earth,inner planet,God,deity,creator,"Have you ever wonder thinking how was this earth created?
"
Star,None,Sun,G-type main-sequence star,model item,"Or, did you ever ponder about origin of the sun, the moon and the stars?
"
Universe,universe,Universe,universe,instance of,"There are many conventional theories and stories in different societies about the origin of the earth and the universe.
"
Monster,mythical creature,Fairy tale,literary genre,part of,"For example: in the fairy tales of ancient China it is told that at first, a monster was born from a gigantic egg.
"
Earth,inner planet,Universe,universe,parent astronomical body,"Scientists gave the concept of the origin of the earth and the universe using many compelling evidences.
"
World War I,historical period,World War II,historical period,followed by,"Scientists assume that before crores of years, one lump of small but severely heavy and hot body exploded vigorously and scattered in all directions.
"
Vibrant explosion,explosion,Explosion,occurrence,subclass of,"This explosion is called the vigorous explosion.
"
Minute particle,particle,Particle,physical object,subclass of,"After the vigorous explosion a very small particle of the substance was converted c into minute particles.
"
Science 121,nan,Astronomical object,astronomical object type,instance of,"Then, this minute particle became a bit cool and came ~  Science 121 together to form an astronomical body.
"
Star,None,Sun,G-type main-sequence star,model item,"In this way, the sun and other stars were created.
"
Universe,universe,Universe,universe,instance of,"When on one hand, the astronomical bodies were creating by the minute particles coming together, on the other hand, the universe was expanding more in course of time.
"
Energy,physical quantity,Universe,universe,part of,"Fig. 12.2 Expantion of universe The energy, matters, space everything of the universe is created from this vigorous explosion.
"
Sun,G-type main-sequence star,Dust,natural building material,made from material,"It is assumed that when the sun was created then its remaining portion of small particles was floating in the space like dust particles.
"
Earth,inner planet,Geological creation,process,discoverer or inventor,"After that, these dust particles came together and the earth was created about four billion years ago.
"
Universe,universe,Creation of the universe,occurrence,significant event,"Evidence in favour of vigorous explosion There are many theoretical evidences in favour of the creation of the universe by a vigorous explosion.
"
Universe,universe,Universe,universe,instance of,"One of the evidences is the universe is expanding till now.
"
Star,None,Outer space,location,part of,"The galaxy and the stars in space are moving away from one another.
"
Explosion,explosion,Separation,process,has effect,"Hence, perhaps once they were centralized in a small place and they were separated by explosion.
"
Galaxy,nan,Milky Way,barred spiral galaxy,model item,"LESSONS 3-4: THE IDENTITY OF THE SUN, THE EARTH AND THE MOON You have known that our sun is one of the stars of the Milky Way galaxy.
"
Sun,G-type main-sequence star,Star,None,instance of,"Sun is a star because it has its own light.
"
Sun,G-type main-sequence star,Gas,fluid,made from material,"Actually sun is a lump of gases.
"
Hydrogen,chemical element,Gas,fluid,instance of,"Hydrogen gas and other gases held together in it due to gravitational forces.
"
Light,electromagnetic wave,Heat,physical quantity,part of,"Hydrogen gas at the time of mutual interactions with each other produces huge amount of heat and light.
"
Heat,physical quantity,Light,electromagnetic wave,opposite of,"Then that heat and light is scattered in all directions.
"
Light,electromagnetic wave,Sun,G-type main-sequence star,part of,"The sun produces a huge amount of heat and light.
"
Earth,inner planet,Sun,G-type main-sequence star,parent astronomical body,"Some amount ofheatand light reach our earth.
"
Orbit,geographic location,Astronomical object,astronomical object type,part of,"Some astronomical bodies orbit around the sun keeping it in the centre.
"
Sun,G-type main-sequence star,Solar System,planetary system,part of,"Our solar system consists of the sun, the astronomical bodies that orbit round it and the vacuum.
"
Solar System,planetary system,Vacuum,abstract object,has boundary,"The major portion of the spaces of the solar system is vacuum.
"
Planet,astronomical object type,Satellite,nan,child astronomical body,"The planets, satellites, comets etc.
"
Star,None,Sun,G-type main-sequence star,model item,"astronomical bodies orbit round the sun keeping it in the centre.
"
Planet,astronomical object type,Sun,G-type main-sequence star,model item,"Science - Class-6, Forma-16  122 Science Eight planets orbit round the sun keeping it in the centre.
"
Earth,inner planet,Planet,astronomical object type,instance of,"The earth is one of these planets.
"
Sphere,surface,Shape,mathematical concept,instance of,"The shape of the earth is like a sphere.
"
Earth,inner planet,Gas,fluid,made from material,"There are various gaseous substances in the earth.
"
Earth,inner planet,Sun,G-type main-sequence star,parent astronomical body,"But the earth can not produce heat and light like sun.
"
Plant,taxon,Food,disposable product,this taxon is source of,"That's why the earth depends on the sun for light and heat The trees produce food using sun light The existence of animals too depend on the production of food by the plants.
"
